customer_id,logins,invoices_created,support_tickets
C05590,77,129,9
C05591,81,151,1
C05592,73,191,1
C05593,62,176,8
C05594,14,25,9
C05595,66,90,9
C05596,60,121,8
C05597,21,67,3
C05598,35,95,7
C05599,30,91,7
C05600,81,175,1
C05601,39,89,3
C05602,25,119,5
C05603,44,56,3
C05604,59,59,6
C05605,99,144,9
C05606,6,175,4
C05607,3,90,3
C05608,36,54,5
C05609,1,47,5
C05610,34,180,4
C05611,65,146,5
C05612,26,46,4
C05613,18,118,6
C05614,36,122,4
C05615,6,154,3
C05616,75,18,8
C05617,44,49,4
C05618,40,193,5
C05619,30,110,1
C05620,78,135,0
C05621,74,158,2
C05622,31,97,6
C05623,58,153,0
C05624,55,25,0
C05625,36,155,7
C05626,79,35,2
C05627,30,107,1
C05628,48,82,7
C05629,78,121,9
C05630,87,158,1
C05631,17,14,9
C05632,27,163,6
C05633,63,34,6
C05634,77,143,9
C05635,14,7,5
C05636,26,141,0
C05637,43,168,0
C05638,75,188,2
C05639,1,34,3
C05640,24,13,8
C05641,20,4,6
C05642,72,141,0
C05643,8,48,3
C05644,30,108,5
C05645,18,141,5
C05646,77,93,6
C05647,83,33,8
C05648,13,23,5
C05649,48,67,0
C05650,60,160,2
C05651,26,183,0
C05652,9,3,5
C05653,98,140,6
C05654,53,124,2
C05655,95,56,9
C05656,71,196,8
C05657,9,33,0
C05658,26,32,0
C05659,33,145,6
C05660,33,180,4
C05661,52,73,4
C05662,40,5,4
C05663,4,21,4
C05664,28,3,1
C05665,54,117,0
C05666,68,195,4
C05667,98,37,9
C05668,49,35,8
C05669,6,33,7
C05670,33,182,8
C05671,5,3,2
C05672,83,176,1
C05673,18,146,4
C05674,3,131,6
C05675,98,93,3
C05676,2,101,1
C05677,65,133,8
C05678,35,9,5
C05679,51,16,2
C05680,68,91,0
C05681,35,73,0
C05682,72,178,7
C05683,44,185,3
C05684,29,57,8
C05685,36,107,4
C05686,78,86,4
C05687,42,17,7
C05688,94,65,6
C05689,7,57,7
C05690,13,191,3
C05691,22,195,9
C05692,57,5,1
C05693,45,150,5
C05694,54,129,6
C05695,2,175,5
C05696,72,177,2
C05697,57,132,2
C05698,85,150,4
C05699,84,88,6
C05700,75,183,1
C05701,34,32,3
C05702,44,110,7
C05703,69,66,2
C05704,53,100,6
C05705,62,197,9
C05706,94,71,2
C05707,33,8,7
C05708,76,36,6
C05709,69,12,0
C05710,1,156,3
C05711,35,2,6
C05712,25,111,4
C05713,4,78,2
C05714,73,147,1
C05715,67,85,8
C05716,94,49,9
C05717,84,112,5
C05718,10,37,9
C05719,20,180,0
C05720,40,60,4
C05721,67,42,6
C05722,75,7,7
C05723,15,42,4
C05724,28,185,9
C05725,35,16,9
C05726,7,115,0
C05727,54,153,1
C05728,97,166,3
C05729,42,44,9
C05730,38,38,0
C05731,83,45,3
C05732,64,158,5
C05733,57,144,5
C05734,29,132,1
C05735,66,94,0
C05736,83,35,7
C05737,73,61,8
C05738,6,133,8
C05739,81,109,6
C05740,2,78,3
C05741,39,128,1
C05742,6,169,6
C05743,14,41,5
C05744,90,104,6
C05745,18,28,0
C05746,70,138,3
C05747,76,118,0
C05748,22,125,6
C05749,78,180,5
C05750,13,114,9
C05751,73,160,7
C05752,96,45,1
C05753,10,16,7
C05754,27,90,7
C05755,14,192,1
C05756,9,35,6
C05757,9,105,2
C05758,90,145,4
C05759,57,112,7
C05760,96,170,0
C05761,35,150,0
C05762,26,178,9
C05763,41,21,7
C05764,67,46,5
C05765,30,57,2
C05766,29,5,7
C05767,84,52,7
C05768,68,159,8
C05769,14,161,9
C05770,52,175,9
C05771,39,131,5
C05772,21,53,6
C05773,71,83,5
C05774,6,184,2
C05775,55,18,8
C05776,40,156,0
C05777,70,143,4
C05778,25,50,5
C05779,4,161,5
C05780,89,28,0
C05781,82,46,7
C05782,34,113,0
C05783,89,116,2
C05784,22,72,7
C05785,56,120,7
C05786,46,113,0
C05787,56,94,0
C05788,78,1,7
C05789,75,199,1
C05790,27,183,4
C05791,90,58,7
C05792,35,149,4
C05793,16,56,6
C05794,20,70,5
C05795,15,145,4
C05796,78,78,2
C05797,72,135,5
C05798,24,79,8
C05799,62,72,6
C05800,97,188,9
C05801,80,176,0
C05802,91,10,4
C05803,92,127,6
C05804,44,41,6
C05805,14,147,6
C05806,73,190,5
C05807,77,194,1
C05808,51,136,1
C05809,22,158,9
C05810,94,107,5
C05811,32,164,0
C05812,80,178,5
C05813,25,82,4
C05814,49,130,0
C05815,23,5,4
C05816,37,174,3
C05817,92,77,8
C05818,3,40,0
C05819,60,185,9
C05820,59,11,2
C05821,23,118,1
C05822,33,166,0
C05823,54,17,1
C05824,39,75,6
C05825,25,121,4
C05826,63,26,1
C05827,89,39,3
C05828,85,98,5
C05829,59,195,7
C05830,31,153,5
C05831,49,88,5
C05832,94,116,5
C05833,60,158,4
C05834,64,174,4
C05835,98,41,5
C05836,38,104,5
C05837,71,178,0
C05838,91,108,6
C05839,77,172,5
C05840,93,10,5
C05841,87,73,0
C05842,8,130,6
C05843,85,120,5
C05844,13,149,9
C05845,26,118,1
C05846,10,25,7
C05847,93,197,7
C05848,91,22,6
C05849,56,197,6
C05850,4,11,6
C05851,31,172,3
C05852,17,5,0
C05853,8,6,8
C05854,52,16,0
C05855,37,46,4
C05856,20,152,9
C05857,47,14,8
C05858,74,24,1
C05859,51,109,4
C05860,58,76,0
C05861,44,151,1
C05862,98,167,0
C05863,11,6,2
C05864,12,21,3
C05865,10,112,0
C05866,77,46,9
C05867,54,105,0
C05868,34,169,1
C05869,30,187,3
C05870,15,197,1
C05871,8,112,1
C05872,40,170,7
C05873,22,187,7
C05874,5,163,6
C05875,96,41,3
C05876,20,67,6
C05877,87,83,5
C05878,49,83,6
C05879,52,65,0
C05880,66,86,4
C05881,19,147,4
C05882,90,79,6
C05883,14,147,3
C05884,7,25,0
C05885,57,167,2
C05886,80,94,3
C05887,10,120,4
C05888,22,161,7
C05889,90,168,7
C05890,5,12,1
C05891,76,92,9
C05892,88,158,3
C05893,24,70,1
C05894,15,170,4
C05895,88,142,3
C05896,88,5,1
C05897,26,164,2
C05898,55,187,2
C05899,98,185,6
C05900,18,60,3
C05901,43,78,0
C05902,6,191,4
C05903,45,177,5
C05904,25,193,5
C05905,81,113,9
C05906,16,52,1
C05907,55,137,4
C05908,56,144,3
C05909,29,35,4
C05910,64,74,6
C05911,1,113,2
C05912,45,16,7
C05913,84,161,8
C05914,26,51,0
C05915,85,61,0
C05916,50,79,8
C05917,27,59,9
C05918,35,127,0
C05919,80,103,1
C05920,29,4,2
C05921,7,130,6
C05922,62,71,9
C05923,71,186,2
C05924,34,102,8
C05925,48,62,1
C05926,5,98,2
C05927,8,25,8
C05928,72,71,5
C05929,43,25,8
C05930,93,123,4
C05931,52,66,3
C05932,74,26,1
C05933,1,102,0
C05934,38,106,4
C05935,92,183,0
C05936,7,131,5
C05937,81,174,5
C05938,56,157,6
C05939,46,186,8
C05940,24,139,5
C05941,35,149,2
C05942,73,43,7
C05943,42,4,4
C05944,67,69,7
C05945,44,198,7
C05946,4,22,2
C05947,96,110,6
C05948,77,103,3
C05949,24,6,8
C05950,71,150,6
C05951,19,16,9
C05952,91,164,1
C05953,50,178,0
C05954,91,58,5
C05955,18,199,5
C05956,94,87,9
C05957,28,123,4
C05958,29,179,1
C05959,73,78,8
C05960,85,47,5
C05961,45,181,3
C05962,7,134,6
C05963,45,153,8
C05964,89,131,7
C05965,26,13,0
C05966,70,115,2
C05967,49,53,9
C05968,84,67,1
C05969,18,31,2
C05970,84,127,4
C05971,40,67,5
C05972,18,81,2
C05973,47,183,1
C05974,1,194,4
C05975,33,133,3
C05976,39,137,4
C05977,23,29,9
C05978,14,163,3
C05979,92,104,3
C05980,85,163,7
C05981,44,50,5
C05982,37,30,1
C05983,71,15,2
C05984,76,29,7
C05985,37,153,0
C05986,28,75,5
C05987,7,57,2
C05988,52,112,8
C05989,17,51,9
C05990,62,68,0
C05991,37,124,1
C05992,14,58,5
C05993,51,140,3
C05994,55,69,9
C05995,57,106,0
C05996,4,165,9
C05997,86,153,3
C05998,49,68,1
C05999,81,152,8
C06000,35,36,6
C06001,53,130,5
C06002,32,35,8
C06003,95,125,7
C06004,89,100,1
C06005,10,8,2
C06006,62,28,6
C06007,2,188,9
C06008,63,182,3
C06009,91,126,5
C06010,76,104,8
C06011,16,44,6
C06012,16,10,2
C06013,3,5,5
C06014,89,101,6
C06015,18,120,0
C06016,42,175,6
C06017,32,159,4
C06018,50,29,6
C06019,49,131,6
C06020,3,154,5
C06021,72,95,2
C06022,5,2,8
C06023,57,79,4
C06024,84,92,8
C06025,44,56,2
C06026,25,142,6
C06027,70,76,4
C06028,92,15,6
C06029,23,85,7
C06030,88,124,7
C06031,10,118,4
C06032,10,45,4
C06033,33,47,7
C06034,73,20,5
C06035,18,124,5
C06036,67,146,1
C06037,97,79,6
C06038,74,61,9
C06039,27,121,6
C06040,35,5,5
C06041,62,58,1
C06042,18,81,4
C06043,7,77,5
C06044,71,60,3
C06045,86,141,9
C06046,10,100,5
C06047,27,40,4
C06048,68,195,9
C06049,76,180,8
C06050,67,2,5
C06051,55,181,0
C06052,48,195,9
C06053,67,139,9
C06054,89,11,0
C06055,26,10,1
C06056,40,28,1
C06057,71,119,3
C06058,46,139,9
C06059,98,7,1
C06060,74,157,7
C06061,67,193,7
C06062,92,180,1
C06063,11,143,8
C06064,51,7,8
C06065,32,196,8
C06066,72,55,8
C06067,20,131,6
C06068,5,20,8
C06069,41,124,7
C06070,13,3,9
C06071,75,157,7
C06072,98,20,6
C06073,3,10,1
C06074,15,189,1
C06075,97,90,7
C06076,56,94,1
C06077,43,165,1
C06078,74,84,6
C06079,67,51,6
C06080,46,117,0
C06081,48,170,6
C06082,78,97,4
C06083,97,30,4
C06084,97,45,1
C06085,36,100,5
C06086,23,152,3
C06087,55,159,6
C06088,55,23,1
C06089,54,53,7
C06090,65,42,4
C06091,91,164,7
C06092,51,104,6
C06093,32,113,2
C06094,85,162,8
C06095,20,85,8
C06096,91,154,1
C06097,36,71,2
C06098,32,153,9
C06099,57,3,9
C06100,29,117,0
C06101,46,43,0
C06102,87,134,2
C06103,35,54,2
C06104,79,52,4
C06105,74,13,5
C06106,52,194,3
C06107,15,112,9
C06108,89,56,6
C06109,81,104,2
C06110,51,175,3
C06111,31,193,4
C06112,75,66,7
C06113,84,68,8
C06114,95,13,2
C06115,16,30,0
C06116,36,76,1
C06117,39,161,1
C06118,11,166,2
C06119,20,43,1
C06120,90,112,0
C06121,56,98,5
C06122,90,3,6
C06123,42,43,0
C06124,47,73,8
C06125,6,199,6
C06126,35,132,3
C06127,8,92,2
C06128,71,32,5
C06129,37,1,2
C06130,50,141,3
C06131,16,36,8
C06132,9,26,4
C06133,75,150,9
C06134,85,88,4
C06135,60,139,8
C06136,51,25,1
C06137,46,79,6
C06138,71,173,6
C06139,12,164,5
C06140,64,102,3
C06141,21,34,6
C06142,5,162,2
C06143,6,32,8
C06144,43,102,0
C06145,26,153,5
C06146,93,195,0
C06147,54,187,5
C06148,3,121,4
C06149,11,57,4
C06150,87,107,9
C06151,25,157,5
C06152,12,21,7
C06153,65,73,8
C06154,4,85,2
C06155,52,21,4
C06156,65,199,5
C06157,70,175,0
C06158,34,160,0
C06159,91,150,0
C06160,16,42,1
C06161,75,11,3
C06162,14,58,5
C06163,74,98,2
C06164,61,41,8
C06165,53,86,2
C06166,58,153,3
C06167,63,144,3
C06168,13,194,4
C06169,45,103,4
C06170,98,108,1
C06171,97,70,5
C06172,55,162,8
C06173,33,46,4
C06174,62,48,0
C06175,39,37,8
C06176,13,22,6
C06177,81,80,6
C06178,73,135,5
C06179,13,175,0
C06180,16,77,6
C06181,54,113,3
C06182,30,17,4
C06183,39,3,6
C06184,97,140,2
C06185,64,198,1
C06186,70,76,0
C06187,12,19,7
C06188,2,159,7
C06189,33,115,6
C06190,15,2,9
C06191,81,96,8
C06192,52,128,9
C06193,35,18,0
C06194,95,55,2
C06195,94,4,4
C06196,38,150,1
C06197,80,120,6
C06198,42,78,5
C06199,81,78,9
C06200,7,93,1
C06201,56,34,7
C06202,5,176,2
C06203,40,127,3
C06204,61,198,4
C06205,91,107,5
C06206,65,152,8
C06207,66,45,8
C06208,68,123,8
C06209,65,93,7
C06210,93,138,4
C06211,85,174,4
C06212,42,164,3
C06213,35,98,6
C06214,98,51,3
C06215,66,160,4
C06216,25,160,8
C06217,6,143,6
C06218,8,137,8
C06219,35,58,7
C06220,53,164,2
C06221,19,150,2
C06222,9,13,1
C06223,33,169,2
C06224,8,108,9
C06225,38,154,2
C06226,32,120,2
C06227,23,128,5
C06228,34,189,8
C06229,87,44,6
C06230,46,86,6
C06231,32,30,6
C06232,1,77,0
C06233,7,165,3
C06234,24,58,8
C06235,2,83,3
C06236,18,163,6
C06237,83,122,1
C06238,56,177,5
C06239,92,187,4
C06240,99,135,9
C06241,32,35,1
C06242,77,167,2
C06243,70,6,2
C06244,93,78,2
C06245,10,65,4
C06246,40,110,9
C06247,74,85,8
C06248,34,155,6
C06249,84,139,5
C06250,33,9,3
C06251,75,138,4
C06252,88,182,5
C06253,97,43,7
C06254,57,120,8
C06255,22,50,1
C06256,48,113,7
C06257,76,174,7
C06258,94,63,6
C06259,32,177,3
C06260,83,159,8
C06261,45,191,6
C06262,2,136,4
C06263,78,168,3
C06264,55,188,5
C06265,59,179,5
C06266,33,133,8
C06267,96,159,6
C06268,83,135,0
C06269,14,173,3
C06270,68,47,3
C06271,66,142,4
C06272,74,25,4
C06273,59,85,9
C06274,93,175,3
C06275,15,93,2
C06276,31,174,5
C06277,97,173,1
C06278,29,159,8
C06279,75,52,5
C06280,73,127,4
C06281,47,4,2
C06282,57,118,3
C06283,58,46,5
C06284,93,157,2
C06285,85,177,9
C06286,31,193,6
C06287,53,96,4
C06288,86,1,9
C06289,64,68,0
C06290,82,187,8
C06291,2,165,8
C06292,60,78,0
C06293,86,122,3
C06294,84,180,3
C06295,48,119,9
C06296,48,78,7
C06297,61,130,1
C06298,4,21,6
C06299,26,29,7
C06300,84,76,2
C06301,22,82,9
C06302,43,166,2
C06303,20,160,8
C06304,93,169,7
C06305,48,22,0
C06306,95,170,1
C06307,61,140,3
C06308,23,57,5
C06309,61,8,2
C06310,80,156,3
C06311,63,57,3
C06312,19,181,9
C06313,75,17,6
C06314,76,21,6
C06315,13,51,6
C06316,2,135,3
C06317,51,189,4
C06318,75,54,3
C06319,1,169,8
C06320,41,60,3
C06321,10,44,0
C06322,3,77,7
C06323,8,29,5
C06324,80,171,1
C06325,36,165,0
C06326,40,61,9
C06327,39,187,6
C06328,84,61,7
C06329,47,72,9
C06330,60,20,8
C06331,8,172,3
C06332,74,56,6
C06333,37,176,4
C06334,63,74,1
C06335,96,143,2
C06336,27,184,7
C06337,95,184,9
C06338,3,46,4
C06339,39,185,2
C06340,6,45,7
C06341,81,42,6
C06342,10,190,6
C06343,85,8,6
C06344,29,84,4
C06345,29,14,3
C06346,20,26,5
C06347,79,102,5
C06348,66,41,5
C06349,97,29,7
C06350,12,191,5
C06351,13,13,9
C06352,39,98,3
C06353,39,187,9
C06354,45,47,9
C06355,85,21,3
C06356,41,95,4
C06357,80,12,6
C06358,98,106,0
C06359,91,24,0
C06360,43,21,4
C06361,62,4,4
C06362,3,25,0
C06363,9,8,6
C06364,44,164,6
C06365,34,34,3
C06366,19,114,1
C06367,90,50,1
C06368,87,91,3
C06369,18,28,1
C06370,46,62,0
C06371,41,93,0
C06372,49,127,7
C06373,52,44,1
C06374,74,160,8
C06375,43,8,1
C06376,10,182,3
C06377,85,145,6
C06378,38,140,6
C06379,38,125,9
C06380,47,90,7
C06381,7,195,2
C06382,12,106,0
C06383,52,71,3
C06384,33,154,2
C06385,89,101,3
C06386,92,161,5
C06387,24,172,0
C06388,48,32,0
C06389,31,166,1
C06390,82,10,9
C06391,23,79,9
C06392,71,198,2
C06393,72,129,4
C06394,15,198,8
C06395,38,77,5
C06396,28,75,4
C06397,91,90,7
C06398,21,25,0
C06399,27,52,6
C06400,47,52,7
C06401,56,12,8
C06402,14,46,8
C06403,21,137,7
C06404,14,45,9
C06405,70,36,2
C06406,76,137,5
C06407,28,97,4
C06408,93,168,2
C06409,37,162,1
C06410,67,88,1
C06411,33,53,9
C06412,12,109,9
C06413,12,45,9
C06414,75,126,3
C06415,92,97,8
C06416,51,161,1
C06417,35,29,4
C06418,98,166,7
C06419,86,48,9
C06420,87,82,1
C06421,12,59,6
C06422,19,62,5
C06423,95,35,0
C06424,59,175,6
C06425,13,59,9
C06426,19,187,8
C06427,36,130,0
C06428,86,89,1
C06429,94,188,6
C06430,4,134,0
C06431,13,25,1
C06432,84,53,2
C06433,6,124,1
C06434,44,78,1
C06435,76,114,1
C06436,80,132,6
C06437,81,92,9
C06438,8,56,3
C06439,33,2,3
C06440,52,145,7
C06441,76,196,4
C06442,90,48,0
C06443,83,155,1
C06444,13,92,9
C06445,10,102,2
C06446,34,34,3
C06447,95,96,8
C06448,27,169,9
C06449,58,95,9
C06450,67,6,4
C06451,44,6,5
C06452,69,28,2
C06453,5,136,1
C06454,37,129,1
C06455,71,80,5
C06456,56,18,5
C06457,51,80,6
C06458,56,123,8
C06459,42,92,2
C06460,13,175,6
C06461,34,11,6
C06462,34,6,7
C06463,53,142,4
C06464,3,112,2
C06465,74,22,1
C06466,99,159,3
C06467,37,28,7
C06468,52,147,4
C06469,6,115,0
C06470,21,129,2
C06471,45,195,4
C06472,5,141,5
C06473,3,179,1
C06474,20,1,7
C06475,94,29,6
C06476,76,141,6
C06477,61,42,6
C06478,35,29,4
C06479,32,94,1
C06480,19,144,7
C06481,15,60,2
C06482,74,105,2
C06483,57,162,1
C06484,26,40,1
C06485,70,195,1
C06486,90,93,5
C06487,2,183,7
C06488,49,186,2
C06489,48,52,5
C06490,32,64,2
C06491,3,4,8
C06492,83,176,0
C06493,20,111,6
C06494,94,18,7
C06495,37,86,8
C06496,20,10,4
C06497,60,115,5
C06498,98,14,4
C06499,59,179,9
C06500,81,118,4
C06501,42,110,6
C06502,23,95,3
C06503,41,99,5
C06504,73,46,3
C06505,27,194,1
C06506,81,61,1
C06507,46,130,3
C06508,17,163,4
C06509,2,34,0
C06510,15,93,2
C06511,75,70,4
C06512,57,196,7
C06513,41,65,3
C06514,73,163,5
C06515,14,176,3
C06516,8,47,4
C06517,76,11,6
C06518,7,190,7
C06519,67,115,9
C06520,26,132,9
C06521,3,86,7
C06522,46,33,6
C06523,4,162,3
C06524,57,95,3
C06525,96,74,1
C06526,46,163,8
C06527,14,181,5
C06528,3,28,2
C06529,13,23,2
C06530,8,49,0
C06531,56,76,1
C06532,2,2,4
C06533,46,77,8
C06534,31,100,2
C06535,91,111,6
C06536,81,154,5
C06537,35,145,2
C06538,62,43,3
C06539,46,97,4
C06540,24,59,1
C06541,65,121,7
C06542,93,66,6
C06543,90,74,8
C06544,44,39,7
C06545,99,26,6
C06546,51,150,8
C06547,88,22,9
C06548,46,88,4
C06549,33,186,2
C06550,64,29,5
C06551,26,115,8
C06552,39,10,5
C06553,58,110,2
C06554,26,153,1
C06555,75,149,4
C06556,93,189,7
C06557,93,118,7
C06558,67,123,0
C06559,73,167,2
C06560,99,66,4
C06561,57,134,0
C06562,70,1,5
C06563,73,28,3
C06564,8,139,8
C06565,91,167,1
C06566,34,124,9
C06567,88,197,4
C06568,69,146,4
C06569,10,20,5
C06570,84,76,4
C06571,22,91,9
C06572,12,58,9
C06573,29,178,8
C06574,31,169,0
C06575,6,98,7
C06576,7,146,5
C06577,97,162,8
C06578,79,66,9
C06579,13,103,6
C06580,63,65,2
C06581,24,126,7
C06582,94,105,9
C06583,97,27,2
C06584,84,30,2
C06585,19,86,3
C06586,83,76,2
C06587,88,129,5
C06588,69,41,6
C06589,22,113,2
C06590,60,190,2
C06591,22,1,6
C06592,92,133,9
C06593,17,176,8
C06594,95,133,2
C06595,47,71,5
C06596,7,84,4
C06597,17,26,7
C06598,76,49,8
C06599,62,70,7
C06600,63,90,0
C06601,7,61,6
C06602,29,3,7
C06603,72,167,4
C06604,4,78,3
C06605,16,177,6
C06606,80,14,5
C06607,86,20,1
C06608,75,186,8
C06609,59,172,2
C06610,41,137,0
C06611,60,191,2
C06612,75,190,0
C06613,69,6,9
C06614,58,194,6
C06615,76,102,5
C06616,40,105,7
C06617,89,43,3
C06618,58,64,5
C06619,61,97,2
C06620,45,44,3
C06621,77,5,5
C06622,48,141,4
C06623,90,120,1
C06624,11,143,8
C06625,56,119,1
C06626,23,162,7
C06627,77,184,4
C06628,33,90,6
C06629,52,30,5
C06630,28,56,1
C06631,4,124,3
C06632,92,153,8
C06633,98,68,6
C06634,51,125,0
C06635,10,47,3
C06636,52,28,9
C06637,72,37,2
C06638,9,74,0
C06639,18,73,4
C06640,66,127,8
C06641,82,36,3
C06642,40,129,1
C06643,66,75,6
C06644,22,153,7
C06645,80,75,1
C06646,96,41,9
C06647,74,183,8
C06648,34,69,9
C06649,48,57,7
C06650,16,3,3
C06651,49,136,3
C06652,98,48,4
C06653,63,59,0
C06654,40,113,6
C06655,56,36,3
C06656,98,183,0
C06657,77,79,3
C06658,48,77,3
C06659,37,169,0
C06660,12,74,8
C06661,79,59,7
C06662,94,162,8
C06663,95,30,6
C06664,93,89,4
C06665,98,62,6
C06666,32,70,1
C06667,23,55,9
C06668,74,101,6
C06669,72,100,3
C06670,21,96,4
C06671,75,22,6
C06672,12,119,1
C06673,49,97,4
C06674,47,22,1
C06675,83,100,9
C06676,98,82,5
C06677,62,141,9
C06678,38,23,7
C06679,98,146,6
C06680,26,74,4
C06681,40,66,2
C06682,16,14,3
C06683,19,160,1
C06684,50,158,5
C06685,56,147,7
C06686,29,69,7
C06687,38,176,8
C06688,61,96,4
C06689,36,122,9
C06690,85,74,5
C06691,10,133,1
C06692,47,167,9
C06693,87,171,3
C06694,44,147,2
C06695,62,75,8
C06696,7,167,5
C06697,69,102,5
C06698,19,59,3
C06699,33,94,5
C06700,24,180,0
C06701,23,94,8
C06702,86,178,2
C06703,53,10,4
C06704,21,107,6
C06705,82,83,1
C06706,91,118,3
C06707,37,15,5
C06708,49,60,0
C06709,25,35,5
C06710,39,35,4
C06711,30,1,1
C06712,43,47,5
C06713,78,191,4
C06714,98,109,0
C06715,54,111,5
C06716,32,18,6
C06717,95,26,8
C06718,49,60,1
C06719,2,146,5
C06720,47,63,5
C06721,99,41,0
C06722,23,43,7
C06723,6,38,4
C06724,85,155,1
C06725,90,177,4
C06726,94,56,3
C06727,41,177,6
C06728,42,169,9
C06729,94,188,7
C06730,53,127,0
C06731,72,99,0
C06732,39,87,7
C06733,97,56,3
C06734,10,190,7
C06735,82,117,6
C06736,50,62,8
C06737,75,100,6
C06738,8,170,3
C06739,1,118,4
C06740,72,156,6
C06741,69,37,1
C06742,1,20,2
C06743,67,35,2
C06744,27,182,8
C06745,61,71,1
C06746,48,98,3
C06747,23,6,7
C06748,44,19,0
C06749,40,106,8
C06750,11,8,5
C06751,11,176,3
C06752,31,194,4
C06753,60,16,6
C06754,55,117,7
C06755,24,110,4
C06756,62,24,6
C06757,19,153,2
C06758,96,141,1
C06759,40,119,1
C06760,17,158,9
C06761,50,9,2
C06762,99,191,5
C06763,12,168,9
C06764,15,7,0
C06765,39,32,2
C06766,13,189,2
C06767,94,60,1
C06768,19,93,0
C06769,73,107,0
C06770,57,51,0
C06771,92,40,7
C06772,60,115,5
C06773,56,79,8
C06774,25,11,2
C06775,4,73,6
C06776,52,16,5
C06777,7,25,8
C06778,68,160,8
C06779,87,138,8
C06780,70,185,6
C06781,45,84,8
C06782,9,41,6
C06783,9,124,8
C06784,85,65,1
C06785,3,160,1
C06786,77,104,6
C06787,63,95,9
C06788,82,176,5
C06789,95,54,5
C06790,93,125,4
C06791,2,75,0
C06792,31,122,6
C06793,38,41,1
C06794,7,83,7
C06795,10,114,9
C06796,77,61,6
C06797,59,135,1
C06798,1,181,1
C06799,37,102,9
C06800,25,53,7
C06801,94,97,4
C06802,66,100,7
C06803,88,154,0
C06804,76,61,8
C06805,5,93,7
C06806,56,35,5
C06807,79,3,7
C06808,42,110,0
C06809,64,197,7
C06810,49,64,0
C06811,46,139,3
C06812,71,134,9
C06813,2,130,2
C06814,67,193,2
C06815,4,40,9
C06816,62,127,8
C06817,80,106,7
C06818,27,143,9
C06819,86,99,7
C06820,67,158,6
C06821,17,6,7
C06822,86,98,7
C06823,52,21,9
C06824,71,185,5
C06825,57,183,7
C06826,30,84,1
C06827,72,99,6
C06828,83,191,2
C06829,71,137,7
C06830,65,52,4
C06831,16,37,4
C06832,95,198,2
C06833,27,9,0
C06834,74,123,1
C06835,98,144,1
C06836,47,32,6
C06837,14,102,1
C06838,2,112,6
C06839,39,3,0
C06840,55,142,1
C06841,86,21,6
C06842,26,72,6
C06843,44,116,1
C06844,69,175,9
C06845,38,21,6
C06846,80,42,8
C06847,12,96,7
C06848,17,145,5
C06849,25,40,3
C06850,64,58,2
C06851,88,115,7
C06852,11,132,2
C06853,18,42,4
C06854,36,87,2
C06855,3,57,8
C06856,83,36,6
C06857,70,52,2
C06858,87,150,9
C06859,71,89,6
C06860,9,196,3
C06861,66,10,0
C06862,47,152,3
C06863,50,163,9
C06864,64,114,7
C06865,47,78,5
C06866,75,148,0
C06867,67,110,0
C06868,42,52,3
C06869,49,14,5
C06870,30,167,3
C06871,8,73,8
C06872,37,162,1
C06873,85,84,5
C06874,8,67,6
C06875,63,112,3
C06876,11,103,4
C06877,58,12,4
C06878,34,42,1
C06879,39,159,4
C06880,16,199,9
C06881,71,137,4
C06882,4,126,4
C06883,96,51,3
C06884,46,37,9
C06885,22,150,3
C06886,71,137,6
C06887,13,116,5
C06888,82,192,7
C06889,42,63,0
C06890,34,85,9
C06891,13,73,1
C06892,98,140,1
C06893,29,27,1
C06894,47,116,2
C06895,69,47,5
C06896,95,73,2
C06897,11,28,6
C06898,63,35,2
C06899,51,107,5
C06900,60,166,1
C06901,47,96,1
C06902,4,169,2
C06903,7,67,7
C06904,87,184,8
C06905,31,137,1
C06906,81,131,6
C06907,74,51,0
C06908,86,77,3
C06909,30,177,5
C06910,29,163,6
C06911,81,16,2
C06912,43,168,2
C06913,85,69,4
C06914,22,8,2
C06915,48,182,8
C06916,48,161,1
C06917,57,179,9
C06918,22,130,6
C06919,27,166,6
C06920,87,56,2
C06921,63,20,7
C06922,4,52,2
C06923,90,137,4
C06924,81,65,0
C06925,3,66,9
C06926,81,19,3
C06927,40,144,1
C06928,83,197,4
C06929,82,96,3
C06930,28,20,3
C06931,15,107,3
C06932,51,52,4
C06933,26,142,8
C06934,35,122,8
C06935,80,91,3
C06936,15,163,8
C06937,5,185,7
C06938,46,122,4
C06939,24,162,7
C06940,2,187,6
C06941,59,80,1
C06942,36,156,9
C06943,45,171,7
C06944,95,163,8
C06945,94,143,1
C06946,76,3,1
C06947,37,155,9
C06948,57,127,8
C06949,85,115,0
C06950,12,4,2
C06951,35,150,2
C06952,22,69,5
C06953,72,105,6
C06954,91,23,2
C06955,27,141,7
C06956,7,60,1
C06957,3,27,2
C06958,4,119,9
C06959,88,50,1
C06960,8,12,1
C06961,45,138,5
C06962,77,49,2
C06963,73,107,2
C06964,20,35,8
C06965,84,166,0
C06966,5,182,8
C06967,46,120,1
C06968,69,20,1
C06969,35,12,4
C06970,65,3,5
C06971,15,2,7
C06972,17,22,0
C06973,76,35,4
C06974,46,9,9
C06975,61,87,7
C06976,43,17,1
C06977,79,142,9
C06978,78,160,8
C06979,91,187,9
C06980,22,104,3
C06981,9,186,6
C06982,47,36,0
C06983,85,161,1
C06984,3,64,0
C06985,52,141,7
C06986,31,162,0
C06987,13,133,8
