customer_id,plan,monthly_price,status
C01005,Pro,50,Active
C01006,Basic,50,Churned
C01007,Basic,120,Active
C01008,Pro,20,Active
C01009,Basic,120,Churned
C01010,Enterprise,120,Churned
C01011,Pro,20,Churned
C01012,Basic,20,Active
C01013,Basic,120,Active
C01014,Basic,50,Churned
C01015,Enterprise,120,Active
C01016,Pro,20,Active
C01017,Enterprise,50,Active
C01018,Basic,120,Active
C01019,Enterprise,20,Active
C01020,Basic,50,Active
C01021,Basic,50,Active
C01022,Pro,50,Active
C01023,Pro,20,Active
C01024,Basic,120,Active
C01025,Basic,20,Active
C01026,Basic,20,Churned
C01027,Pro,50,Active
C01028,Pro,120,Active
C01029,Basic,50,Active
C01030,Pro,20,Active
C01031,Basic,50,Active
C01032,Enterprise,20,Active
C01033,Pro,20,Churned
C01034,Basic,20,Churned
C01035,Enterprise,50,Active
C01036,Basic,120,Active
C01037,Enterprise,50,Active
C01038,Pro,20,Churned
C01039,Pro,50,Active
C01040,Basic,20,Active
C01041,Pro,120,Active
C01042,Pro,120,Churned
C01043,Enterprise,20,Active
C01044,Pro,120,Active
C01045,Enterprise,20,Active
C01046,Enterprise,50,Active
C01047,Enterprise,50,Active
C01048,Pro,120,Active
C01049,Basic,120,Churned
C01050,Basic,20,Churned
C01051,Pro,120,Churned
C01052,Enterprise,120,Active
C01053,Pro,120,Active
C01054,Basic,20,Active
C01055,Enterprise,50,Active
C01056,Pro,20,Churned
C01057,Enterprise,20,Churned
C01058,Enterprise,120,Active
C01059,Basic,50,Active
C01060,Enterprise,20,Churned
C01061,Pro,120,Churned
C01062,Enterprise,20,Active
C01063,Enterprise,120,Active
C01064,Pro,50,Active
C01065,Basic,50,Churned
C01066,Basic,120,Churned
C01067,Pro,20,Active
C01068,Enterprise,20,Active
C01069,Pro,50,Churned
C01070,Pro,20,Active
C01071,Pro,120,Active
C01072,Basic,120,Active
C01073,Enterprise,120,Active
C01074,Pro,50,Active
C01075,Basic,50,Active
C01076,Basic,50,Churned
C01077,Enterprise,120,Active
C01078,Pro,50,Churned
C01079,Enterprise,120,Active
C01080,Pro,20,Churned
C01081,Basic,50,Active
C01082,Basic,20,Active
C01083,Enterprise,20,Active
C01084,Pro,50,Active
C01085,Enterprise,50,Active
C01086,Pro,20,Active
C01087,Enterprise,20,Active
C01088,Basic,20,Active
C01089,Enterprise,120,Churned
C01090,Pro,20,Active
C01091,Enterprise,120,Active
C01092,Pro,50,Active
C01093,Enterprise,20,Churned
C01094,Pro,50,Churned
C01095,Pro,20,Active
C01096,Pro,50,Active
C01097,Enterprise,20,Churned
C01098,Enterprise,120,Churned
C01099,Basic,50,Active
C01100,Pro,50,Active
C01101,Basic,20,Active
C01102,Basic,120,Active
C01103,Pro,120,Churned
C01104,Basic,120,Active
C01105,Enterprise,20,Active
C01106,Basic,50,Active
C01107,Enterprise,20,Active
C01108,Pro,120,Active
C01109,Pro,120,Churned
C01110,Pro,50,Active
C01111,Basic,20,Active
C01112,Pro,20,Active
C01113,Pro,120,Active
C01114,Enterprise,50,Active
C01115,Basic,50,Churned
C01116,Basic,120,Churned
C01117,Pro,20,Active
C01118,Basic,20,Active
C01119,Pro,50,Active
C01120,Enterprise,50,Active
C01121,Basic,120,Active
C01122,Basic,50,Active
C01123,Enterprise,20,Active
C01124,Basic,20,Active
C01125,Pro,50,Active
C01126,Basic,120,Active
C01127,Basic,20,Active
C01128,Enterprise,20,Active
C01129,Enterprise,120,Active
C01130,Pro,50,Active
C01131,Basic,20,Active
C01132,Basic,20,Active
C01133,Enterprise,120,Active
C01134,Pro,50,Churned
C01135,Basic,120,Churned
C01136,Pro,120,Churned
C01137,Basic,50,Active
C01138,Enterprise,20,Churned
C01139,Enterprise,120,Active
C01140,Enterprise,20,Active
C01141,Enterprise,20,Active
C01142,Enterprise,20,Active
C01143,Enterprise,20,Active
C01144,Pro,120,Churned
C01145,Enterprise,50,Active
C01146,Pro,20,Active
C01147,Enterprise,20,Active
C01148,Basic,20,Churned
C01149,Basic,50,Active
C01150,Basic,20,Churned
C01151,Pro,50,Active
C01152,Enterprise,120,Active
C01153,Pro,50,Active
C01154,Enterprise,20,Active
C01155,Basic,120,Churned
C01156,Pro,50,Active
C01157,Enterprise,20,Active
C01158,Pro,120,Active
C01159,Pro,120,Active
C01160,Basic,50,Active
C01161,Basic,20,Active
C01162,Basic,50,Churned
C01163,Basic,120,Churned
C01164,Basic,120,Churned
C01165,Enterprise,20,Active
C01166,Enterprise,120,Active
C01167,Basic,20,Active
C01168,Basic,50,Active
C01169,Basic,120,Active
C01170,Pro,120,Active
C01171,Basic,20,Churned
C01172,Enterprise,20,Active
C01173,Enterprise,50,Churned
C01174,Pro,20,Active
C01175,Enterprise,120,Active
C01176,Basic,50,Churned
C01177,Pro,50,Active
C01178,Pro,50,Active
C01179,Enterprise,20,Churned
C01180,Basic,20,Active
C01181,Basic,120,Churned
C01182,Basic,50,Active
C01183,Pro,50,Churned
C01184,Enterprise,50,Active
C01185,Enterprise,120,Active
C01186,Enterprise,20,Active
C01187,Basic,50,Active
C01188,Pro,20,Active
C01189,Pro,20,Churned
C01190,Enterprise,20,Churned
C01191,Enterprise,20,Active
C01192,Pro,20,Active
C01193,Enterprise,120,Active
C01194,Pro,20,Active
C01195,Pro,50,Active
C01196,Enterprise,50,Active
C01197,Pro,50,Churned
C01198,Pro,120,Active
C01199,Enterprise,20,Active
C01200,Enterprise,50,Churned
C01201,Enterprise,50,Active
C01202,Pro,50,Active
C01203,Enterprise,20,Active
C01204,Enterprise,50,Active
C01205,Pro,20,Active
C01206,Pro,50,Active
C01207,Enterprise,50,Active
C01208,Enterprise,20,Active
C01209,Pro,50,Active
C01210,Pro,120,Churned
C01211,Basic,20,Active
C01212,Pro,50,Active
C01213,Pro,120,Active
C01214,Basic,120,Active
C01215,Enterprise,20,Active
C01216,Basic,50,Churned
C01217,Pro,20,Active
C01218,Basic,120,Active
C01219,Basic,120,Active
C01220,Basic,20,Active
C01221,Basic,20,Active
C01222,Basic,50,Active
C01223,Basic,120,Churned
C01224,Enterprise,20,Active
C01225,Basic,120,Active
C01226,Basic,20,Churned
C01227,Basic,50,Churned
C01228,Basic,120,Active
C01229,Pro,50,Churned
C01230,Basic,50,Churned
C01231,Basic,120,Active
C01232,Basic,20,Active
C01233,Enterprise,50,Active
C01234,Basic,50,Active
C01235,Pro,120,Active
C01236,Enterprise,120,Churned
C01237,Pro,120,Active
C01238,Enterprise,50,Churned
C01239,Enterprise,20,Active
C01240,Basic,20,Active
C01241,Basic,120,Churned
C01242,Enterprise,50,Churned
C01243,Basic,50,Active
C01244,Basic,50,Churned
C01245,Enterprise,120,Active
C01246,Enterprise,50,Active
C01247,Pro,50,Active
C01248,Enterprise,20,Churned
C01249,Pro,120,Active
C01250,Pro,120,Active
C01251,Basic,120,Active
C01252,Basic,50,Active
C01253,Enterprise,50,Active
C01254,Enterprise,20,Active
C01255,Pro,120,Churned
C01256,Pro,50,Churned
C01257,Basic,20,Active
C01258,Enterprise,50,Active
C01259,Enterprise,50,Churned
C01260,Enterprise,120,Churned
C01261,Enterprise,120,Active
C01262,Basic,50,Active
C01263,Basic,50,Churned
C01264,Pro,50,Active
C01265,Basic,50,Churned
C01266,Pro,50,Churned
C01267,Basic,120,Active
C01268,Basic,120,Churned
C01269,Enterprise,50,Active
C01270,Pro,50,Active
C01271,Pro,120,Active
C01272,Pro,50,Active
C01273,Basic,120,Active
C01274,Enterprise,120,Active
C01275,Basic,120,Active
C01276,Enterprise,120,Active
C01277,Basic,20,Churned
C01278,Pro,50,Active
C01279,Basic,50,Churned
C01280,Pro,50,Active
C01281,Enterprise,120,Active
C01282,Pro,120,Active
C01283,Pro,120,Active
C01284,Pro,50,Active
C01285,Pro,120,Active
C01286,Enterprise,20,Active
C01287,Basic,50,Active
C01288,Basic,20,Active
C01289,Basic,20,Churned
C01290,Basic,50,Active
C01291,Pro,20,Active
C01292,Enterprise,20,Active
C01293,Enterprise,120,Churned
C01294,Basic,20,Active
C01295,Basic,120,Active
C01296,Enterprise,20,Active
C01297,Enterprise,50,Active
C01298,Pro,50,Churned
C01299,Enterprise,50,Active
C01300,Enterprise,50,Active
C01301,Pro,120,Churned
C01302,Pro,20,Active
C01303,Pro,20,Churned
C01304,Enterprise,50,Active
C01305,Enterprise,120,Churned
C01306,Enterprise,120,Active
C01307,Pro,50,Active
C01308,Enterprise,20,Active
C01309,Enterprise,50,Active
C01310,Pro,20,Active
C01311,Basic,50,Active
C01312,Basic,20,Active
C01313,Enterprise,120,Active
C01314,Pro,50,Active
C01315,Pro,20,Active
C01316,Enterprise,20,Churned
C01317,Enterprise,20,Active
C01318,Basic,20,Active
C01319,Pro,120,Active
C01320,Enterprise,20,Active
C01321,Pro,120,Churned
C01322,Enterprise,20,Active
C01323,Basic,120,Active
C01324,Enterprise,120,Churned
C01325,Basic,20,Active
C01326,Basic,120,Active
C01327,Enterprise,50,Active
C01328,Enterprise,20,Active
C01329,Basic,50,Churned
C01330,Pro,120,Churned
C01331,Pro,120,Churned
C01332,Basic,50,Active
C01333,Basic,20,Churned
C01334,Enterprise,50,Churned
C01335,Enterprise,120,Active
C01336,Basic,20,Active
C01337,Basic,50,Active
C01338,Pro,50,Active
C01339,Pro,20,Active
C01340,Pro,50,Active
C01341,Basic,20,Active
C01342,Basic,20,Active
C01343,Pro,50,Active
C01344,Pro,20,Active
C01345,Enterprise,20,Active
C01346,Enterprise,120,Active
C01347,Basic,120,Active
C01348,Enterprise,120,Churned
C01349,Basic,50,Active
C01350,Basic,50,Active
C01351,Basic,50,Churned
C01352,Pro,50,Active
C01353,Enterprise,20,Active
C01354,Enterprise,20,Active
C01355,Enterprise,120,Active
C01356,Enterprise,20,Churned
C01357,Pro,50,Active
C01358,Enterprise,20,Active
C01359,Enterprise,120,Active
C01360,Pro,50,Churned
C01361,Enterprise,20,Active
C01362,Enterprise,120,Active
C01363,Pro,20,Active
C01364,Pro,120,Churned
C01365,Pro,120,Churned
C01366,Pro,120,Churned
C01367,Basic,50,Active
C01368,Pro,20,Active
C01369,Enterprise,20,Churned
C01370,Enterprise,50,Churned
C01371,Enterprise,50,Active
C01372,Enterprise,20,Active
C01373,Basic,50,Active
C01374,Basic,50,Active
C01375,Basic,20,Churned
C01376,Enterprise,120,Active
C01377,Enterprise,50,Active
C01378,Pro,20,Active
C01379,Pro,20,Active
C01380,Enterprise,20,Active
C01381,Pro,50,Active
C01382,Pro,120,Churned
C01383,Enterprise,120,Active
C01384,Basic,20,Active
C01385,Enterprise,50,Active
C01386,Enterprise,50,Active
C01387,Pro,120,Active
C01388,Pro,120,Active
C01389,Enterprise,50,Active
C01390,Basic,120,Active
C01391,Enterprise,20,Active
C01392,Basic,120,Active
C01393,Basic,50,Active
C01394,Enterprise,20,Churned
C01395,Enterprise,50,Active
C01396,Enterprise,120,Active
C01397,Basic,120,Active
C01398,Pro,20,Active
C01399,Basic,20,Active
C01400,Basic,20,Churned
C01401,Basic,20,Active
C01402,Pro,120,Active
C01403,Basic,50,Active
C01404,Basic,120,Active
C01405,Basic,120,Churned
C01406,Pro,20,Active
C01407,Basic,20,Active
C01408,Pro,50,Active
C01409,Pro,50,Churned
C01410,Enterprise,120,Churned
C01411,Enterprise,50,Churned
C01412,Enterprise,20,Active
C01413,Pro,20,Active
C01414,Enterprise,20,Active
C01415,Enterprise,120,Active
C01416,Enterprise,50,Active
C01417,Pro,20,Churned
C01418,Basic,120,Active
C01419,Enterprise,120,Churned
C01420,Enterprise,120,Active
C01421,Enterprise,50,Active
C01422,Enterprise,50,Active
C01423,Pro,50,Churned
C01424,Basic,120,Active
C01425,Basic,120,Active
C01426,Enterprise,50,Active
C01427,Basic,20,Active
C01428,Enterprise,50,Active
C01429,Enterprise,120,Active
C01430,Basic,120,Active
C01431,Basic,120,Active
C01432,Pro,120,Active
C01433,Enterprise,120,Active
C01434,Basic,120,Active
C01435,Pro,50,Churned
C01436,Basic,120,Churned
C01437,Basic,120,Active
C01438,Enterprise,120,Churned
C01439,Pro,120,Active
C01440,Enterprise,120,Active
C01441,Basic,20,Active
C01442,Pro,50,Churned
C01443,Enterprise,50,Churned
C01444,Pro,20,Churned
C01445,Basic,20,Active
C01446,Pro,120,Active
C01447,Basic,50,Active
C01448,Enterprise,50,Active
C01449,Basic,20,Active
C01450,Basic,50,Active
C01451,Pro,50,Active
C01452,Pro,120,Active
C01453,Enterprise,120,Active
C01454,Pro,120,Churned
C01455,Enterprise,50,Active
C01456,Basic,50,Active
C01457,Basic,120,Active
C01458,Pro,120,Active
C01459,Basic,50,Active
C01460,Basic,50,Active
C01461,Enterprise,20,Active
C01462,Pro,120,Active
C01463,Enterprise,120,Churned
C01464,Basic,120,Churned
C01465,Basic,50,Active
C01466,Basic,50,Churned
C01467,Pro,20,Churned
C01468,Basic,20,Active
C01469,Basic,120,Active
C01470,Enterprise,20,Active
C01471,Pro,50,Churned
C01472,Basic,20,Active
C01473,Enterprise,20,Active
C01474,Basic,50,Active
C01475,Enterprise,120,Active
C01476,Basic,120,Churned
C01477,Pro,20,Churned
C01478,Pro,50,Active
C01479,Enterprise,50,Active
C01480,Basic,20,Active
C01481,Pro,120,Active
C01482,Basic,120,Active
C01483,Pro,120,Churned
C01484,Enterprise,50,Active
C01485,Pro,50,Active
C01486,Basic,50,Active
C01487,Basic,120,Active
C01488,Basic,20,Active
C01489,Enterprise,50,Active
C01490,Enterprise,50,Active
C01491,Basic,20,Churned
C01492,Basic,120,Active
C01493,Pro,50,Active
C01494,Pro,120,Churned
C01495,Pro,50,Active
C01496,Basic,50,Active
C01497,Pro,20,Active
C01498,Basic,20,Churned
C01499,Enterprise,20,Active
C01500,Pro,20,Active
C01501,Basic,120,Active
C01502,Basic,120,Active
C01503,Enterprise,120,Active
C01504,Enterprise,20,Active
C01505,Enterprise,50,Active
C01506,Enterprise,120,Active
C01507,Pro,20,Active
C01508,Enterprise,20,Active
C01509,Basic,20,Active
C01510,Basic,120,Active
C01511,Basic,50,Churned
C01512,Basic,120,Churned
C01513,Basic,20,Active
C01514,Enterprise,20,Active
C01515,Basic,20,Active
C01516,Enterprise,120,Churned
C01517,Enterprise,50,Churned
C01518,Enterprise,120,Active
C01519,Enterprise,20,Active
C01520,Pro,20,Active
C01521,Pro,20,Active
C01522,Pro,120,Churned
C01523,Pro,120,Churned
C01524,Pro,120,Churned
C01525,Basic,20,Active
C01526,Pro,120,Active
C01527,Basic,50,Active
C01528,Basic,50,Churned
C01529,Enterprise,50,Active
C01530,Enterprise,120,Active
C01531,Enterprise,20,Active
C01532,Pro,20,Active
C01533,Basic,20,Churned
C01534,Pro,20,Churned
C01535,Enterprise,20,Churned
C01536,Enterprise,120,Churned
C01537,Basic,50,Active
C01538,Basic,120,Active
C01539,Enterprise,20,Active
C01540,Pro,120,Active
C01541,Pro,120,Active
C01542,Basic,120,Churned
C01543,Enterprise,20,Active
C01544,Pro,20,Active
C01545,Basic,20,Active
C01546,Basic,120,Active
C01547,Basic,120,Active
C01548,Pro,50,Churned
C01549,Basic,50,Active
C01550,Pro,20,Churned
C01551,Basic,50,Active
C01552,Pro,20,Churned
C01553,Enterprise,20,Churned
C01554,Pro,120,Active
C01555,Enterprise,50,Active
C01556,Basic,20,Active
C01557,Pro,20,Active
C01558,Basic,50,Active
C01559,Enterprise,50,Active
C01560,Basic,50,Churned
C01561,Basic,50,Churned
C01562,Basic,50,Active
C01563,Enterprise,50,Active
C01564,Enterprise,50,Active
C01565,Pro,20,Churned
C01566,Pro,120,Churned
C01567,Pro,20,Active
C01568,Pro,20,Active
C01569,Basic,120,Active
C01570,Enterprise,120,Churned
C01571,Enterprise,120,Active
C01572,Basic,50,Active
C01573,Pro,50,Active
C01574,Enterprise,50,Active
C01575,Basic,20,Active
C01576,Basic,120,Churned
C01577,Pro,120,Churned
C01578,Pro,20,Active
C01579,Enterprise,50,Active
C01580,Enterprise,120,Churned
C01581,Pro,20,Churned
C01582,Enterprise,50,Active
C01583,Pro,20,Active
C01584,Basic,50,Active
C01585,Basic,20,Active
C01586,Basic,50,Active
C01587,Enterprise,20,Active
C01588,Pro,20,Active
C01589,Basic,20,Churned
C01590,Basic,20,Active
C01591,Enterprise,120,Active
C01592,Enterprise,120,Active
C01593,Basic,120,Churned
C01594,Enterprise,120,Active
C01595,Enterprise,20,Churned
C01596,Enterprise,120,Active
C01597,Enterprise,120,Active
C01598,Pro,20,Churned
C01599,Enterprise,120,Active
C01600,Enterprise,120,Active
C01601,Pro,50,Churned
C01602,Enterprise,120,Churned
C01603,Enterprise,50,Churned
C01604,Basic,120,Churned
C01605,Basic,20,Active
C01606,Basic,120,Active
C01607,Pro,20,Churned
C01608,Enterprise,120,Active
C01609,Pro,120,Active
C01610,Pro,20,Active
C01611,Enterprise,20,Active
C01612,Enterprise,20,Active
C01613,Basic,20,Active
C01614,Enterprise,50,Active
C01615,Pro,50,Active
C01616,Basic,20,Active
C01617,Pro,50,Active
C01618,Enterprise,120,Active
C01619,Basic,120,Active
C01620,Enterprise,120,Churned
C01621,Basic,50,Churned
C01622,Basic,50,Active
C01623,Basic,120,Churned
C01624,Enterprise,20,Active
C01625,Basic,120,Active
C01626,Basic,50,Churned
C01627,Enterprise,120,Churned
C01628,Pro,120,Active
C01629,Enterprise,50,Active
C01630,Enterprise,50,Active
C01631,Basic,50,Active
C01632,Enterprise,50,Active
C01633,Enterprise,120,Active
C01634,Enterprise,50,Active
C01635,Basic,20,Active
C01636,Enterprise,50,Active
C01637,Basic,50,Active
C01638,Enterprise,120,Active
C01639,Basic,20,Active
C01640,Basic,20,Churned
C01641,Enterprise,20,Active
C01642,Pro,50,Active
C01643,Enterprise,120,Active
C01644,Pro,120,Active
C01645,Basic,50,Active
C01646,Pro,20,Active
C01647,Pro,20,Active
C01648,Basic,120,Active
C01649,Pro,50,Active
C01650,Enterprise,20,Active
C01651,Pro,50,Churned
C01652,Basic,120,Active
C01653,Pro,50,Churned
C01654,Basic,50,Active
C01655,Basic,50,Active
C01656,Enterprise,50,Active
C01657,Basic,20,Active
C01658,Pro,120,Active
C01659,Enterprise,20,Active
C01660,Enterprise,20,Active
C01661,Pro,20,Active
C01662,Pro,20,Active
C01663,Enterprise,120,Active
C01664,Basic,120,Churned
C01665,Enterprise,20,Churned
C01666,Enterprise,50,Churned
C01667,Enterprise,50,Active
C01668,Basic,50,Active
C01669,Pro,50,Active
C01670,Pro,50,Churned
C01671,Pro,120,Churned
C01672,Basic,50,Active
C01673,Basic,120,Active
C01674,Pro,50,Churned
C01675,Pro,50,Active
C01676,Pro,20,Churned
C01677,Pro,20,Active
C01678,Basic,20,Active
C01679,Pro,120,Active
C01680,Enterprise,120,Active
C01681,Pro,20,Churned
C01682,Basic,20,Churned
C01683,Enterprise,50,Active
C01684,Enterprise,120,Active
C01685,Enterprise,50,Active
C01686,Basic,50,Active
C01687,Pro,20,Active
C01688,Basic,50,Active
C01689,Basic,50,Active
C01690,Enterprise,20,Churned
C01691,Enterprise,20,Active
C01692,Basic,50,Active
C01693,Enterprise,50,Active
C01694,Basic,50,Active
C01695,Enterprise,120,Active
C01696,Pro,50,Active
C01697,Pro,20,Active
C01698,Pro,50,Active
C01699,Enterprise,120,Active
C01700,Enterprise,50,Active
C01701,Pro,120,Active
C01702,Basic,120,Active
C01703,Basic,20,Churned
C01704,Pro,50,Active
C01705,Enterprise,120,Active
C01706,Basic,50,Active
C01707,Basic,120,Active
C01708,Basic,20,Active
C01709,Enterprise,20,Active
C01710,Basic,50,Active
C01711,Basic,50,Churned
C01712,Pro,50,Churned
C01713,Enterprise,50,Active
C01714,Pro,50,Active
C01715,Basic,120,Active
C01716,Enterprise,50,Active
C01717,Enterprise,120,Churned
C01718,Pro,120,Churned
C01719,Pro,120,Active
C01720,Enterprise,50,Active
C01721,Enterprise,20,Active
C01722,Pro,20,Churned
C01723,Basic,50,Active
C01724,Enterprise,50,Active
C01725,Basic,50,Active
C01726,Pro,120,Active
C01727,Enterprise,20,Active
C01728,Pro,20,Active
C01729,Enterprise,20,Active
C01730,Enterprise,20,Active
C01731,Pro,120,Active
C01732,Pro,50,Active
C01733,Basic,120,Active
C01734,Pro,50,Churned
C01735,Pro,50,Active
C01736,Basic,20,Active
C01737,Pro,20,Active
C01738,Basic,50,Active
C01739,Basic,50,Churned
C01740,Pro,20,Active
C01741,Basic,20,Active
C01742,Basic,20,Active
C01743,Basic,20,Churned
C01744,Pro,20,Active
C01745,Pro,120,Active
C01746,Basic,120,Active
C01747,Pro,120,Active
C01748,Enterprise,20,Active
C01749,Basic,50,Active
C01750,Enterprise,50,Active
C01751,Pro,20,Active
C01752,Enterprise,120,Active
C01753,Pro,50,Active
C01754,Pro,20,Active
C01755,Basic,120,Active
C01756,Enterprise,120,Active
C01757,Basic,120,Churned
C01758,Enterprise,120,Churned
C01759,Pro,120,Churned
C01760,Pro,120,Active
C01761,Basic,120,Active
C01762,Enterprise,120,Active
C01763,Enterprise,120,Churned
C01764,Pro,120,Churned
C01765,Basic,20,Active
C01766,Pro,50,Active
C01767,Pro,20,Active
C01768,Basic,50,Active
C01769,Enterprise,20,Active
C01770,Enterprise,50,Churned
C01771,Pro,50,Churned
C01772,Enterprise,50,Active
C01773,Basic,20,Churned
C01774,Enterprise,50,Churned
C01775,Enterprise,120,Churned
C01776,Pro,50,Active
C01777,Enterprise,20,Active
C01778,Basic,20,Active
C01779,Pro,120,Active
C01780,Basic,50,Active
C01781,Enterprise,20,Active
C01782,Enterprise,50,Churned
C01783,Pro,120,Active
C01784,Basic,120,Churned
C01785,Enterprise,20,Active
C01786,Enterprise,50,Active
C01787,Pro,120,Active
C01788,Enterprise,120,Active
C01789,Enterprise,20,Churned
C01790,Enterprise,120,Active
C01791,Basic,20,Active
C01792,Basic,120,Active
C01793,Basic,120,Churned
C01794,Enterprise,20,Active
C01795,Pro,20,Churned
C01796,Pro,50,Active
C01797,Pro,120,Churned
C01798,Basic,50,Active
C01799,Basic,50,Active
C01800,Basic,20,Active
C01801,Basic,120,Active
C01802,Enterprise,20,Churned
C01803,Pro,120,Active
C01804,Pro,20,Active
C01805,Basic,120,Active
C01806,Pro,50,Churned
C01807,Pro,120,Churned
C01808,Basic,120,Churned
C01809,Basic,20,Active
C01810,Basic,120,Churned
C01811,Basic,120,Active
C01812,Enterprise,120,Active
C01813,Pro,120,Active
C01814,Enterprise,50,Churned
C01815,Pro,20,Active
C01816,Enterprise,120,Active
C01817,Basic,20,Active
C01818,Enterprise,50,Active
C01819,Basic,50,Active
C01820,Basic,120,Churned
C01821,Enterprise,20,Active
C01822,Pro,20,Active
C01823,Enterprise,20,Churned
C01824,Basic,50,Active
C01825,Basic,50,Churned
C01826,Pro,120,Active
C01827,Pro,20,Active
C01828,Pro,20,Churned
C01829,Basic,50,Active
C01830,Enterprise,120,Active
C01831,Pro,120,Churned
