customer_id,revenue,cost,profit
C05378,20,50,-30
C05379,20,65,-45
C05380,50,20,30
C05381,20,64,-44
C05382,20,36,-16
C05383,120,45,75
C05384,20,64,-44
C05385,120,25,95
C05386,120,72,48
C05387,50,11,39
C05388,50,74,-24
C05389,20,24,-4
C05390,50,48,2
C05391,120,48,72
C05392,50,16,34
C05393,120,63,57
C05394,50,38,12
C05395,20,48,-28
C05396,50,44,6
C05397,20,6,14
C05398,50,65,-15
C05399,120,25,95
C05400,50,16,34
C05401,50,69,-19
C05402,120,16,104
C05403,120,56,64
C05404,50,18,32
C05405,120,22,98
C05406,120,28,92
C05407,50,30,20
C05408,20,65,-45
C05409,50,72,-22
C05410,50,68,-18
C05411,20,44,-24
C05412,50,33,17
C05413,50,22,28
C05414,120,72,48
C05415,50,63,-13
C05416,20,60,-40
C05417,20,70,-50
C05418,120,16,104
C05419,50,26,24
C05420,50,66,-16
C05421,50,30,20
C05422,50,18,32
C05423,20,13,7
C05424,20,78,-58
C05425,120,11,109
C05426,50,51,-1
C05427,20,62,-42
C05428,50,24,26
C05429,20,60,-40
C05430,20,47,-27
C05431,120,64,56
C05432,50,56,-6
C05433,120,70,50
C05434,120,24,96
C05435,120,17,103
C05436,120,29,91
C05437,120,40,80
C05438,120,7,113
C05439,120,51,69
C05440,50,16,34
C05441,120,64,56
C05442,50,32,18
C05443,50,79,-29
C05444,20,18,2
C05445,120,35,85
C05446,50,73,-23
C05447,20,70,-50
C05448,20,64,-44
C05449,120,24,96
C05450,120,15,105
C05451,120,8,112
C05452,120,56,64
C05453,50,51,-1
C05454,50,71,-21
C05455,120,15,105
C05456,120,54,66
C05457,50,27,23
C05458,120,66,54
C05459,20,57,-37
C05460,50,18,32
C05461,20,51,-31
C05462,20,22,-2
C05463,20,71,-51
C05464,20,27,-7
C05465,120,64,56
C05466,120,63,57
C05467,120,54,66
C05468,120,65,55
C05469,50,21,29
C05470,120,58,62
C05471,50,13,37
C05472,20,36,-16
C05473,50,26,24
C05474,120,44,76
C05475,20,56,-36
C05476,20,32,-12
C05477,120,48,72
C05478,20,58,-38
C05479,20,52,-32
C05480,20,26,-6
C05481,50,39,11
C05482,20,49,-29
C05483,20,32,-12
C05484,50,71,-21
C05485,120,42,78
C05486,50,57,-7
C05487,50,10,40
C05488,120,18,102
C05489,120,40,80
C05490,50,55,-5
C05491,20,48,-28
C05492,120,49,71
C05493,20,77,-57
C05494,120,45,75
C05495,20,10,10
C05496,50,11,39
C05497,50,51,-1
C05498,50,37,13
C05499,50,26,24
C05500,120,71,49
C05501,50,17,33
C05502,20,60,-40
C05503,50,16,34
C05504,50,9,41
C05505,50,59,-9
C05506,50,78,-28
C05507,120,19,101
C05508,120,70,50
C05509,120,42,78
C05510,20,59,-39
C05511,20,59,-39
C05512,50,51,-1
C05513,20,18,2
C05514,20,19,1
C05515,20,39,-19
C05516,20,35,-15
C05517,120,38,82
C05518,120,77,43
C05519,20,11,9
C05520,20,42,-22
C05521,120,5,115
C05522,50,18,32
C05523,120,29,91
C05524,20,12,8
C05525,20,44,-24
C05526,20,10,10
C05527,120,24,96
C05528,20,63,-43
C05529,120,10,110
C05530,50,43,7
C05531,20,14,6
C05532,20,13,7
C05533,50,38,12
C05534,120,59,61
C05535,20,79,-59
C05536,20,79,-59
C05537,20,65,-45
C05538,20,63,-43
C05539,50,15,35
C05540,120,17,103
C05541,50,66,-16
C05542,120,75,45
C05543,50,26,24
C05544,50,42,8
C05545,120,18,102
C05546,20,10,10
C05547,20,35,-15
C05548,50,55,-5
C05549,50,7,43
C05550,50,21,29
C05551,20,24,-4
C05552,120,11,109
C05553,20,21,-1
C05554,50,62,-12
C05555,20,31,-11
C05556,20,17,3
C05557,20,9,11
C05558,120,69,51
C05559,50,21,29
C05560,20,41,-21
C05561,20,20,0
C05562,50,22,28
C05563,20,7,13
C05564,20,22,-2
C05565,20,45,-25
C05566,20,21,-1
C05567,50,65,-15
C05568,20,51,-31
C05569,120,76,44
C05570,20,72,-52
C05571,120,28,92
C05572,50,51,-1
C05573,20,60,-40
C05574,120,79,41
C05575,120,18,102
C05576,20,75,-55
C05577,20,71,-51
C05578,50,15,35
C05579,50,6,44
C05580,20,21,-1
C05581,50,46,4
C05582,50,62,-12
C05583,50,27,23
C05584,50,37,13
C05585,20,49,-29
C05586,20,53,-33
C05587,120,24,96
C05588,50,57,-7
C05589,20,21,-1
C05590,120,12,108
C05591,50,11,39
C05592,120,41,79
C05593,50,53,-3
C05594,20,72,-52
C05595,120,34,86
C05596,20,56,-36
C05597,50,58,-8
C05598,50,56,-6
C05599,50,46,4
C05600,120,31,89
C05601,120,7,113
C05602,120,20,100
C05603,20,75,-55
C05604,120,79,41
C05605,50,46,4
C05606,20,79,-59
C05607,50,60,-10
C05608,50,37,13
C05609,120,33,87
C05610,120,66,54
C05611,120,70,50
C05612,50,12,38
C05613,20,47,-27
C05614,120,51,69
C05615,120,16,104
C05616,20,44,-24
C05617,50,9,41
C05618,50,60,-10
C05619,20,61,-41
C05620,120,5,115
C05621,20,37,-17
C05622,120,64,56
C05623,20,77,-57
C05624,50,38,12
C05625,50,76,-26
C05626,50,37,13
C05627,50,60,-10
C05628,20,25,-5
C05629,20,72,-52
C05630,120,8,112
C05631,20,53,-33
C05632,120,15,105
C05633,20,9,11
C05634,20,64,-44
C05635,20,34,-14
C05636,20,70,-50
C05637,50,20,30
C05638,20,16,4
C05639,120,30,90
C05640,50,72,-22
C05641,20,31,-11
C05642,20,57,-37
C05643,120,52,68
C05644,50,41,9
C05645,50,49,1
C05646,50,79,-29
C05647,50,7,43
C05648,120,10,110
C05649,20,10,10
C05650,20,33,-13
C05651,50,37,13
C05652,120,21,99
C05653,20,61,-41
C05654,50,15,35
C05655,50,70,-20
C05656,120,38,82
C05657,120,20,100
C05658,120,45,75
C05659,50,41,9
C05660,120,26,94
C05661,50,50,0
C05662,20,39,-19
C05663,50,11,39
C05664,50,54,-4
C05665,20,19,1
C05666,120,8,112
C05667,120,17,103
C05668,50,33,17
C05669,50,54,-4
C05670,20,20,0
C05671,120,5,115
C05672,20,38,-18
C05673,50,37,13
C05674,50,19,31
C05675,20,62,-42
C05676,20,39,-19
C05677,120,57,63
C05678,20,33,-13
C05679,120,62,58
C05680,120,25,95
C05681,20,43,-23
C05682,20,5,15
C05683,120,53,67
C05684,20,47,-27
C05685,120,9,111
C05686,120,59,61
C05687,50,74,-24
C05688,120,6,114
C05689,50,72,-22
C05690,20,67,-47
C05691,120,71,49
C05692,120,74,46
C05693,20,7,13
C05694,20,43,-23
C05695,20,15,5
C05696,120,34,86
C05697,20,54,-34
C05698,20,71,-51
C05699,50,52,-2
C05700,50,44,6
C05701,120,20,100
C05702,20,36,-16
C05703,20,66,-46
C05704,50,44,6
C05705,120,75,45
C05706,20,70,-50
C05707,120,15,105
C05708,50,78,-28
C05709,20,10,10
C05710,50,13,37
C05711,50,23,27
C05712,50,29,21
C05713,20,9,11
C05714,120,9,111
C05715,20,58,-38
C05716,50,71,-21
C05717,120,72,48
C05718,50,16,34
C05719,20,10,10
C05720,120,78,42
C05721,20,42,-22
C05722,120,34,86
C05723,50,41,9
C05724,50,29,21
C05725,50,48,2
C05726,20,64,-44
C05727,20,18,2
C05728,50,71,-21
C05729,50,72,-22
C05730,120,40,80
C05731,120,29,91
C05732,20,12,8
C05733,120,29,91
C05734,20,40,-20
C05735,20,34,-14
C05736,120,64,56
C05737,120,49,71
C05738,120,51,69
C05739,50,54,-4
C05740,50,73,-23
C05741,120,46,74
C05742,50,54,-4
C05743,20,11,9
C05744,50,8,42
C05745,50,58,-8
C05746,50,49,1
C05747,20,35,-15
C05748,20,65,-45
C05749,120,49,71
C05750,50,7,43
C05751,50,51,-1
C05752,20,53,-33
C05753,50,7,43
C05754,20,7,13
C05755,50,8,42
C05756,120,63,57
C05757,20,39,-19
C05758,20,57,-37
C05759,20,20,0
C05760,50,55,-5
C05761,120,30,90
C05762,20,42,-22
C05763,120,72,48
C05764,20,38,-18
C05765,120,25,95
C05766,50,45,5
C05767,50,63,-13
C05768,120,7,113
C05769,120,60,60
C05770,50,66,-16
C05771,120,22,98
C05772,120,19,101
C05773,120,70,50
C05774,20,34,-14
C05775,120,43,77
C05776,20,68,-48
C05777,50,61,-11
C05778,50,67,-17
C05779,50,11,39
C05780,120,76,44
C05781,50,27,23
C05782,20,10,10
C05783,20,62,-42
C05784,120,18,102
C05785,20,32,-12
C05786,20,9,11
C05787,50,72,-22
C05788,20,60,-40
C05789,50,29,21
C05790,50,31,19
C05791,20,64,-44
C05792,20,8,12
C05793,120,33,87
C05794,120,11,109
C05795,20,36,-16
C05796,50,24,26
C05797,50,68,-18
C05798,120,47,73
C05799,50,34,16
C05800,120,64,56
C05801,50,32,18
C05802,20,44,-24
C05803,20,71,-51
C05804,50,41,9
C05805,120,63,57
C05806,20,24,-4
C05807,120,67,53
C05808,20,77,-57
C05809,50,39,11
C05810,20,62,-42
C05811,50,14,36
C05812,120,63,57
C05813,20,25,-5
C05814,120,47,73
C05815,120,47,73
C05816,50,5,45
C05817,120,50,70
C05818,20,35,-15
C05819,50,67,-17
C05820,50,50,0
C05821,50,27,23
C05822,120,22,98
C05823,20,66,-46
C05824,20,31,-11
C05825,20,48,-28
C05826,50,50,0
C05827,50,65,-15
C05828,20,16,4
C05829,120,20,100
C05830,50,25,25
C05831,20,68,-48
C05832,120,17,103
C05833,50,54,-4
C05834,50,12,38
C05835,50,60,-10
C05836,20,60,-40
C05837,50,12,38
C05838,50,49,1
C05839,120,28,92
C05840,20,25,-5
C05841,120,17,103
C05842,50,54,-4
C05843,20,55,-35
C05844,20,8,12
C05845,50,64,-14
C05846,20,72,-52
C05847,20,25,-5
C05848,120,38,82
C05849,20,77,-57
C05850,20,29,-9
C05851,120,8,112
C05852,50,68,-18
C05853,120,29,91
C05854,50,44,6
C05855,50,11,39
C05856,50,49,1
C05857,120,9,111
C05858,50,44,6
C05859,120,25,95
C05860,120,38,82
C05861,50,52,-2
C05862,50,26,24
C05863,120,65,55
C05864,120,78,42
C05865,50,7,43
C05866,50,60,-10
C05867,50,69,-19
C05868,120,77,43
C05869,120,43,77
C05870,120,30,90
C05871,50,22,28
C05872,20,76,-56
C05873,20,19,1
C05874,20,50,-30
C05875,20,26,-6
C05876,20,42,-22
C05877,120,50,70
C05878,50,8,42
C05879,50,25,25
C05880,50,50,0
C05881,50,27,23
C05882,50,21,29
C05883,20,70,-50
C05884,50,5,45
C05885,50,77,-27
C05886,20,53,-33
C05887,50,39,11
C05888,20,64,-44
C05889,20,10,10
C05890,120,45,75
C05891,50,77,-27
C05892,50,53,-3
C05893,50,30,20
C05894,20,38,-18
C05895,120,78,42
C05896,50,8,42
C05897,20,13,7
C05898,20,73,-53
C05899,20,13,7
C05900,20,29,-9
C05901,120,44,76
C05902,120,71,49
C05903,20,29,-9
C05904,50,55,-5
C05905,120,22,98
C05906,50,63,-13
C05907,50,79,-29
C05908,120,63,57
C05909,50,38,12
C05910,120,57,63
C05911,120,51,69
C05912,50,28,22
C05913,50,65,-15
C05914,20,61,-41
C05915,120,70,50
C05916,50,24,26
C05917,120,75,45
C05918,20,77,-57
C05919,20,38,-18
C05920,20,58,-38
C05921,20,69,-49
C05922,20,76,-56
C05923,20,55,-35
C05924,20,45,-25
C05925,20,5,15
C05926,120,29,91
C05927,50,56,-6
C05928,120,75,45
C05929,120,20,100
C05930,50,25,25
C05931,50,6,44
C05932,20,73,-53
C05933,50,9,41
C05934,120,77,43
C05935,20,57,-37
C05936,120,22,98
C05937,50,23,27
C05938,120,67,53
C05939,120,10,110
C05940,20,67,-47
C05941,20,31,-11
C05942,120,58,62
C05943,50,35,15
C05944,20,68,-48
C05945,120,25,95
C05946,20,18,2
C05947,20,6,14
C05948,50,22,28
C05949,120,22,98
C05950,120,39,81
C05951,120,29,91
C05952,120,11,109
C05953,120,7,113
C05954,20,61,-41
C05955,20,58,-38
C05956,20,20,0
C05957,20,24,-4
C05958,50,9,41
C05959,50,65,-15
C05960,120,35,85
C05961,50,28,22
C05962,20,67,-47
C05963,20,49,-29
C05964,20,48,-28
C05965,20,43,-23
C05966,20,32,-12
C05967,120,9,111
C05968,120,19,101
C05969,20,53,-33
C05970,120,8,112
C05971,50,18,32
C05972,50,14,36
C05973,20,48,-28
C05974,120,40,80
C05975,20,63,-43
C05976,120,36,84
C05977,20,69,-49
C05978,20,68,-48
C05979,20,8,12
C05980,50,5,45
C05981,120,25,95
C05982,120,45,75
C05983,50,45,5
C05984,50,14,36
C05985,120,8,112
C05986,120,73,47
C05987,20,48,-28
C05988,20,63,-43
C05989,120,42,78
C05990,120,28,92
C05991,20,28,-8
C05992,50,23,27
C05993,120,47,73
C05994,120,79,41
C05995,50,17,33
C05996,50,36,14
C05997,50,14,36
C05998,120,63,57
C05999,120,50,70
C06000,120,36,84
C06001,20,53,-33
C06002,50,43,7
C06003,50,55,-5
C06004,20,20,0
C06005,20,43,-23
C06006,20,64,-44
C06007,20,9,11
C06008,50,68,-18
C06009,20,52,-32
C06010,20,30,-10
C06011,50,55,-5
C06012,50,72,-22
C06013,50,30,20
C06014,50,24,26
C06015,120,75,45
C06016,120,28,92
C06017,120,71,49
C06018,120,71,49
C06019,50,54,-4
C06020,120,20,100
C06021,20,37,-17
C06022,20,54,-34
C06023,20,6,14
C06024,120,63,57
C06025,120,45,75
C06026,20,67,-47
C06027,120,66,54
C06028,50,6,44
C06029,120,11,109
C06030,20,12,8
C06031,20,7,13
C06032,120,18,102
C06033,120,76,44
C06034,20,37,-17
C06035,20,31,-11
C06036,120,15,105
C06037,120,15,105
C06038,20,22,-2
C06039,20,78,-58
C06040,20,46,-26
C06041,20,7,13
C06042,20,36,-16
C06043,20,40,-20
C06044,20,14,6
C06045,120,59,61
C06046,50,75,-25
C06047,50,29,21
C06048,120,66,54
C06049,50,38,12
C06050,120,29,91
C06051,120,77,43
C06052,120,12,108
C06053,120,57,63
C06054,50,14,36
C06055,120,5,115
C06056,20,62,-42
C06057,120,23,97
C06058,50,24,26
C06059,50,52,-2
C06060,50,76,-26
C06061,50,62,-12
C06062,20,42,-22
C06063,120,46,74
C06064,20,11,9
C06065,120,73,47
C06066,120,77,43
C06067,20,24,-4
C06068,20,56,-36
C06069,50,30,20
C06070,120,60,60
C06071,120,74,46
C06072,120,75,45
C06073,120,66,54
C06074,120,66,54
C06075,120,40,80
C06076,50,24,26
C06077,120,22,98
C06078,50,76,-26
C06079,120,31,89
C06080,120,9,111
C06081,20,50,-30
C06082,120,45,75
C06083,20,56,-36
C06084,20,7,13
C06085,20,62,-42
C06086,50,29,21
C06087,20,72,-52
C06088,20,45,-25
C06089,20,79,-59
C06090,120,66,54
C06091,50,45,5
C06092,50,37,13
C06093,50,42,8
C06094,50,22,28
C06095,120,58,62
C06096,20,53,-33
C06097,120,65,55
C06098,50,20,30
C06099,120,48,72
C06100,120,35,85
C06101,50,31,19
C06102,20,45,-25
C06103,120,7,113
C06104,50,38,12
C06105,120,14,106
C06106,120,61,59
C06107,120,33,87
C06108,20,42,-22
C06109,120,10,110
C06110,120,18,102
C06111,20,8,12
C06112,120,49,71
C06113,120,43,77
C06114,20,78,-58
C06115,50,58,-8
C06116,120,30,90
C06117,50,33,17
C06118,50,66,-16
C06119,50,12,38
C06120,20,43,-23
C06121,20,22,-2
C06122,120,77,43
C06123,50,26,24
C06124,20,22,-2
C06125,20,41,-21
C06126,50,37,13
C06127,20,52,-32
C06128,50,52,-2
C06129,20,6,14
C06130,50,30,20
C06131,20,21,-1
C06132,20,8,12
C06133,20,13,7
C06134,20,14,6
C06135,50,73,-23
C06136,120,42,78
C06137,120,53,67
C06138,20,44,-24
C06139,120,53,67
C06140,20,23,-3
C06141,120,41,79
C06142,20,53,-33
C06143,120,10,110
C06144,120,68,52
C06145,20,27,-7
C06146,120,35,85
C06147,20,57,-37
C06148,120,37,83
C06149,50,21,29
C06150,50,69,-19
C06151,50,71,-21
C06152,20,49,-29
C06153,20,41,-21
C06154,20,31,-11
C06155,50,24,26
C06156,120,46,74
C06157,20,29,-9
C06158,50,74,-24
C06159,20,55,-35
C06160,20,43,-23
C06161,120,34,86
C06162,20,51,-31
C06163,20,51,-31
C06164,120,54,66
C06165,20,32,-12
C06166,20,35,-15
C06167,120,77,43
C06168,20,52,-32
C06169,20,70,-50
C06170,50,57,-7
C06171,120,64,56
C06172,50,51,-1
C06173,120,49,71
C06174,20,5,15
C06175,50,70,-20
C06176,50,27,23
C06177,50,24,26
C06178,50,37,13
C06179,120,52,68
C06180,20,20,0
C06181,20,43,-23
C06182,50,11,39
C06183,20,66,-46
C06184,20,48,-28
C06185,120,53,67
C06186,20,8,12
C06187,20,17,3
C06188,20,30,-10
C06189,20,17,3
C06190,50,47,3
C06191,120,16,104
C06192,120,37,83
C06193,120,71,49
C06194,20,11,9
C06195,50,11,39
C06196,120,47,73
C06197,50,52,-2
C06198,120,30,90
C06199,50,63,-13
C06200,20,60,-40
C06201,20,44,-24
C06202,120,70,50
C06203,120,19,101
C06204,120,48,72
C06205,20,63,-43
C06206,20,38,-18
C06207,120,16,104
C06208,120,10,110
C06209,20,14,6
C06210,120,29,91
C06211,120,44,76
C06212,120,52,68
C06213,20,60,-40
C06214,20,64,-44
C06215,50,11,39
C06216,50,51,-1
C06217,50,18,32
C06218,50,6,44
C06219,120,67,53
C06220,20,41,-21
C06221,20,73,-53
C06222,50,26,24
C06223,120,74,46
C06224,20,49,-29
C06225,20,11,9
C06226,120,9,111
C06227,120,30,90
C06228,50,51,-1
C06229,50,70,-20
C06230,120,25,95
C06231,20,70,-50
C06232,120,6,114
C06233,120,22,98
C06234,20,68,-48
C06235,20,50,-30
C06236,50,73,-23
C06237,120,13,107
C06238,50,18,32
C06239,120,72,48
C06240,120,69,51
C06241,20,44,-24
C06242,120,26,94
C06243,120,19,101
C06244,20,29,-9
C06245,20,68,-48
C06246,20,55,-35
C06247,120,36,84
C06248,20,46,-26
C06249,120,21,99
C06250,50,38,12
C06251,20,73,-53
C06252,50,51,-1
C06253,50,46,4
C06254,20,54,-34
C06255,20,57,-37
C06256,120,18,102
C06257,20,71,-51
C06258,50,24,26
C06259,50,65,-15
C06260,50,27,23
C06261,120,27,93
C06262,120,25,95
C06263,20,48,-28
C06264,20,9,11
C06265,20,56,-36
C06266,50,77,-27
C06267,50,43,7
C06268,50,26,24
C06269,20,73,-53
C06270,20,72,-52
C06271,50,25,25
C06272,20,9,11
C06273,120,65,55
C06274,20,15,5
C06275,50,71,-21
C06276,20,72,-52
C06277,120,13,107
C06278,50,55,-5
C06279,20,64,-44
C06280,20,49,-29
C06281,20,64,-44
C06282,20,62,-42
C06283,120,58,62
C06284,20,53,-33
C06285,20,17,3
C06286,50,25,25
C06287,120,25,95
C06288,50,31,19
C06289,120,73,47
C06290,20,59,-39
C06291,120,69,51
C06292,50,20,30
C06293,20,26,-6
C06294,50,24,26
C06295,50,53,-3
C06296,120,76,44
C06297,20,50,-30
C06298,50,53,-3
C06299,50,70,-20
C06300,120,66,54
C06301,50,67,-17
C06302,20,36,-16
C06303,20,17,3
C06304,120,46,74
C06305,50,14,36
C06306,120,51,69
C06307,120,73,47
C06308,50,64,-14
C06309,20,65,-45
C06310,120,62,58
C06311,20,29,-9
C06312,20,75,-55
C06313,50,66,-16
C06314,50,65,-15
C06315,20,49,-29
C06316,20,31,-11
C06317,20,56,-36
C06318,120,63,57
C06319,20,47,-27
C06320,120,32,88
C06321,50,25,25
C06322,50,38,12
C06323,20,51,-31
C06324,50,31,19
C06325,20,19,1
C06326,120,9,111
C06327,20,68,-48
C06328,50,21,29
C06329,20,12,8
C06330,50,61,-11
C06331,120,61,59
C06332,50,52,-2
C06333,50,22,28
C06334,50,46,4
C06335,50,73,-23
C06336,50,58,-8
C06337,50,20,30
C06338,20,21,-1
C06339,120,48,72
C06340,20,37,-17
C06341,120,15,105
C06342,20,44,-24
C06343,120,41,79
C06344,120,79,41
C06345,20,32,-12
C06346,20,34,-14
C06347,120,50,70
C06348,50,47,3
C06349,120,12,108
C06350,50,47,3
C06351,120,37,83
C06352,50,59,-9
C06353,20,62,-42
C06354,20,25,-5
C06355,50,51,-1
C06356,50,55,-5
C06357,50,33,17
C06358,50,20,30
C06359,20,72,-52
C06360,120,73,47
C06361,20,23,-3
C06362,120,43,77
C06363,20,74,-54
C06364,50,34,16
C06365,20,32,-12
C06366,20,67,-47
C06367,50,17,33
C06368,50,71,-21
C06369,20,68,-48
C06370,20,62,-42
C06371,120,72,48
C06372,120,14,106
C06373,20,55,-35
C06374,120,74,46
C06375,50,5,45
C06376,20,5,15
C06377,20,11,9
C06378,120,8,112
C06379,20,20,0
C06380,20,75,-55
C06381,50,29,21
C06382,20,19,1
C06383,120,13,107
C06384,50,15,35
C06385,120,75,45
C06386,20,57,-37
C06387,120,43,77
C06388,120,7,113
C06389,50,75,-25
C06390,20,7,13
C06391,50,16,34
C06392,20,7,13
C06393,50,75,-25
C06394,20,27,-7
C06395,50,42,8
C06396,20,46,-26
C06397,50,9,41
C06398,120,45,75
C06399,50,57,-7
C06400,120,66,54
C06401,50,28,22
C06402,120,32,88
C06403,20,13,7
C06404,120,65,55
C06405,20,57,-37
C06406,120,21,99
C06407,20,69,-49
C06408,120,13,107
C06409,50,74,-24
C06410,20,19,1
C06411,20,10,10
C06412,120,22,98
C06413,50,62,-12
C06414,20,27,-7
C06415,20,31,-11
C06416,50,79,-29
C06417,50,19,31
C06418,50,34,16
C06419,20,10,10
C06420,120,29,91
C06421,120,35,85
C06422,20,15,5
C06423,20,72,-52
C06424,20,28,-8
C06425,20,18,2
C06426,50,28,22
C06427,20,73,-53
C06428,20,30,-10
C06429,20,46,-26
C06430,50,52,-2
C06431,50,55,-5
C06432,50,71,-21
C06433,20,22,-2
C06434,50,32,18
C06435,20,34,-14
C06436,20,6,14
C06437,120,77,43
C06438,50,69,-19
C06439,120,40,80
C06440,120,25,95
C06441,50,66,-16
C06442,50,58,-8
C06443,120,32,88
C06444,20,36,-16
C06445,120,62,58
C06446,50,74,-24
C06447,20,27,-7
C06448,120,74,46
C06449,120,68,52
C06450,120,35,85
C06451,50,23,27
C06452,120,76,44
C06453,50,12,38
C06454,20,68,-48
C06455,20,45,-25
C06456,120,55,65
C06457,50,11,39
C06458,120,56,64
C06459,20,76,-56
C06460,50,7,43
C06461,20,21,-1
C06462,20,9,11
C06463,50,64,-14
C06464,50,77,-27
C06465,50,74,-24
C06466,120,12,108
C06467,120,48,72
C06468,50,30,20
C06469,50,52,-2
C06470,120,30,90
C06471,50,62,-12
C06472,20,71,-51
C06473,50,62,-12
C06474,120,29,91
C06475,50,19,31
C06476,50,15,35
C06477,20,10,10
C06478,50,6,44
C06479,120,27,93
C06480,120,11,109
C06481,20,66,-46
C06482,20,34,-14
C06483,120,5,115
C06484,50,40,10
C06485,120,5,115
C06486,20,26,-6
C06487,120,66,54
C06488,20,48,-28
C06489,120,13,107
C06490,50,42,8
C06491,50,26,24
C06492,20,45,-25
C06493,50,6,44
C06494,20,5,15
C06495,50,14,36
C06496,120,54,66
C06497,50,28,22
C06498,120,51,69
C06499,20,50,-30
C06500,50,78,-28
C06501,50,24,26
C06502,120,64,56
C06503,20,27,-7
C06504,50,27,23
C06505,20,77,-57
C06506,20,66,-46
C06507,50,8,42
C06508,120,31,89
C06509,20,61,-41
C06510,20,72,-52
C06511,50,70,-20
C06512,20,75,-55
C06513,50,61,-11
C06514,20,47,-27
C06515,120,52,68
C06516,120,46,74
C06517,120,16,104
C06518,120,58,62
C06519,50,78,-28
C06520,50,39,11
C06521,50,44,6
C06522,50,57,-7
C06523,50,36,14
C06524,120,9,111
C06525,20,33,-13
C06526,20,15,5
C06527,120,33,87
C06528,120,24,96
C06529,50,47,3
C06530,50,74,-24
C06531,20,12,8
C06532,20,49,-29
C06533,50,70,-20
C06534,50,66,-16
C06535,120,59,61
C06536,50,42,8
C06537,120,70,50
C06538,50,19,31
C06539,20,37,-17
C06540,120,15,105
C06541,20,44,-24
C06542,120,45,75
C06543,120,9,111
C06544,20,77,-57
C06545,20,8,12
C06546,50,72,-22
C06547,120,41,79
C06548,50,17,33
C06549,120,25,95
C06550,50,15,35
C06551,20,18,2
C06552,20,40,-20
C06553,50,17,33
C06554,20,63,-43
C06555,50,73,-23
C06556,120,25,95
C06557,120,77,43
C06558,20,68,-48
C06559,20,59,-39
C06560,20,69,-49
C06561,120,55,65
C06562,50,73,-23
C06563,20,29,-9
C06564,50,29,21
C06565,20,16,4
C06566,20,15,5
C06567,20,52,-32
C06568,50,7,43
C06569,50,79,-29
C06570,50,53,-3
C06571,120,37,83
C06572,120,51,69
C06573,120,77,43
C06574,50,22,28
C06575,120,5,115
C06576,20,74,-54
C06577,50,9,41
C06578,20,7,13
C06579,20,74,-54
C06580,50,15,35
C06581,20,79,-59
C06582,50,44,6
C06583,120,68,52
C06584,50,62,-12
C06585,50,29,21
C06586,20,34,-14
C06587,20,44,-24
C06588,20,29,-9
C06589,20,14,6
C06590,20,61,-41
C06591,20,39,-19
C06592,20,31,-11
C06593,20,72,-52
C06594,20,66,-46
C06595,50,33,17
C06596,20,25,-5
C06597,20,45,-25
C06598,50,35,15
C06599,120,23,97
C06600,120,42,78
C06601,50,36,14
C06602,120,8,112
C06603,20,69,-49
C06604,20,52,-32
C06605,20,36,-16
C06606,120,12,108
C06607,50,9,41
C06608,20,76,-56
C06609,50,53,-3
C06610,50,74,-24
C06611,20,57,-37
C06612,50,64,-14
C06613,50,65,-15
C06614,20,66,-46
C06615,50,79,-29
C06616,120,17,103
C06617,20,55,-35
C06618,20,33,-13
C06619,20,24,-4
C06620,20,39,-19
C06621,20,45,-25
C06622,20,48,-28
C06623,20,48,-28
C06624,120,10,110
C06625,50,67,-17
C06626,120,21,99
C06627,50,45,5
C06628,20,27,-7
C06629,120,42,78
C06630,20,45,-25
C06631,50,35,15
C06632,120,20,100
C06633,120,7,113
C06634,50,20,30
C06635,50,72,-22
C06636,120,73,47
C06637,120,58,62
C06638,120,46,74
C06639,50,68,-18
C06640,20,23,-3
C06641,120,66,54
C06642,50,7,43
C06643,120,12,108
C06644,50,35,15
C06645,120,23,97
C06646,50,69,-19
C06647,50,57,-7
C06648,120,17,103
C06649,50,63,-13
C06650,50,61,-11
C06651,50,47,3
C06652,50,16,34
C06653,50,28,22
C06654,50,46,4
C06655,50,13,37
C06656,50,52,-2
C06657,120,72,48
C06658,50,52,-2
C06659,20,29,-9
C06660,120,28,92
C06661,120,27,93
C06662,20,66,-46
C06663,50,65,-15
C06664,20,14,6
C06665,20,14,6
C06666,20,74,-54
C06667,120,73,47
C06668,50,64,-14
C06669,120,69,51
C06670,50,61,-11
C06671,20,18,2
C06672,120,40,80
C06673,50,66,-16
C06674,50,19,31
C06675,20,53,-33
C06676,120,19,101
C06677,120,76,44
C06678,120,48,72
C06679,120,6,114
C06680,120,67,53
C06681,120,28,92
C06682,120,6,114
C06683,20,8,12
C06684,50,44,6
C06685,20,11,9
C06686,50,65,-15
C06687,50,48,2
C06688,50,72,-22
C06689,120,6,114
C06690,120,49,71
C06691,50,15,35
C06692,50,43,7
C06693,120,77,43
C06694,120,11,109
C06695,50,33,17
C06696,50,68,-18
C06697,20,28,-8
C06698,120,71,49
C06699,120,5,115
C06700,50,50,0
C06701,20,47,-27
C06702,120,14,106
C06703,20,79,-59
C06704,20,37,-17
C06705,120,65,55
C06706,50,42,8
C06707,20,24,-4
C06708,50,76,-26
C06709,120,57,63
C06710,20,59,-39
C06711,50,21,29
C06712,20,50,-30
C06713,20,6,14
C06714,20,15,5
C06715,120,14,106
C06716,50,27,23
C06717,20,48,-28
C06718,50,79,-29
C06719,120,60,60
C06720,20,32,-12
