customer_id,country,industry,signup_date,company_size
C00642,Canada,Education,2023-11-27,Small
C00643,UK,Education,2023-05-05,Small
C00644,Canada,Retail,2022-06-29,Small
C00645,USA,Finance,2024-04-13,Small
C00646,UK,Education,2024-04-15,Large
C00647,Canada,Education,2023-06-08,Large
C00648,India,Finance,2023-04-04,Large
C00649,USA,Finance,2022-03-09,Large
C00650,USA,Retail,2024-07-27,Medium
C00651,USA,Healthcare,2022-11-25,Medium
C00652,UK,Tech,2022-07-21,Large
C00653,Canada,Healthcare,2023-04-20,Large
C00654,Canada,Healthcare,2023-06-02,Large
C00655,India,Education,2022-01-15,Small
C00656,India,Finance,2022-02-11,Medium
C00657,USA,Education,2023-06-27,Medium
C00658,India,Tech,2024-09-08,Small
C00659,UK,Retail,2023-11-24,Small
C00660,Canada,Tech,2024-02-13,Small
C00661,USA,Education,2022-10-16,Medium
C00662,India,Education,2024-07-13,Small
C00663,UK,Education,2023-06-17,Small
C00664,UK,Education,2024-06-10,Small
C00665,India,Healthcare,2023-11-25,Large
C00666,Canada,Retail,2023-11-27,Small
C00667,India,Healthcare,2022-09-01,Large
C00668,USA,Education,2024-05-11,Medium
C00669,India,Finance,2023-10-23,Medium
C00670,UK,Healthcare,2024-02-07,Medium
C00671,India,Education,2023-09-04,Large
C00672,Canada,Education,2023-07-21,Small
C00673,Germany,Retail,2023-11-29,Medium
C00674,India,Tech,2024-04-11,Small
C00675,Canada,Healthcare,2023-08-21,Large
C00676,Canada,Healthcare,2022-06-23,Medium
C00677,UK,Healthcare,2024-09-06,Small
C00678,Canada,Education,2023-06-18,Small
C00679,Canada,Retail,2023-05-24,Medium
C00680,Canada,Education,2022-09-01,Small
C00681,Canada,Education,2022-03-01,Large
C00682,USA,Finance,2022-04-14,Medium
C00683,USA,Retail,2023-10-13,Medium
C00684,UK,Healthcare,2022-10-30,Medium
C00685,India,Tech,2023-11-02,Medium
C00686,Canada,Healthcare,2024-01-14,Large
C00687,India,Education,2022-03-18,Large
C00688,India,Retail,2022-01-18,Small
C00689,UK,Retail,2023-06-18,Large
C00690,Canada,Retail,2022-07-03,Small
C00691,Canada,Finance,2023-10-19,Small
C00692,Germany,Healthcare,2023-07-04,Medium
C00693,India,Finance,2022-10-08,Small
C00694,India,Tech,2022-10-15,Medium
C00695,USA,Education,2023-10-17,Small
C00696,Germany,Finance,2023-06-09,Large
C00697,USA,Finance,2023-11-29,Medium
C00698,USA,Education,2023-04-19,Small
C00699,USA,Retail,2024-08-03,Large
C00700,UK,Education,2022-09-24,Large
C00701,UK,Healthcare,2024-02-20,Medium
C00702,USA,Education,2023-09-01,Medium
C00703,Germany,Retail,2024-08-03,Medium
C00704,India,Education,2022-12-23,Small
C00705,Germany,Finance,2024-03-16,Medium
C00706,Canada,Tech,2022-01-01,Large
C00707,UK,Finance,2024-03-17,Large
C00708,India,Tech,2022-01-27,Medium
C00709,India,Education,2023-07-02,Medium
C00710,Canada,Healthcare,2022-06-09,Large
C00711,Canada,Education,2024-07-25,Small
C00712,USA,Retail,2023-02-03,Large
C00713,UK,Education,2023-06-27,Large
C00714,UK,Tech,2022-05-07,Large
C00715,Germany,Finance,2024-02-13,Medium
C00716,USA,Healthcare,2024-05-06,Small
C00717,USA,Education,2024-08-05,Small
C00718,USA,Education,2022-07-29,Medium
C00719,USA,Finance,2022-05-30,Large
C00720,UK,Healthcare,2022-01-31,Medium
C00721,UK,Education,2023-09-04,Medium
C00722,USA,Education,2024-04-20,Small
C00723,Germany,Tech,2022-10-29,Small
C00724,India,Tech,2024-08-20,Medium
C00725,India,Retail,2024-05-14,Medium
C00726,Germany,Finance,2024-01-01,Small
C00727,USA,Healthcare,2024-02-04,Small
C00728,UK,Education,2023-11-14,Large
C00729,India,Education,2022-09-14,Medium
C00730,Canada,Retail,2024-07-28,Large
C00731,Canada,Education,2022-02-26,Large
C00732,Germany,Finance,2022-01-09,Large
C00733,USA,Retail,2022-01-05,Small
C00734,India,Finance,2024-04-26,Large
C00735,USA,Retail,2022-04-24,Small
C00736,India,Education,2024-02-16,Small
C00737,Germany,Retail,2023-11-16,Small
C00738,Germany,Tech,2024-01-02,Medium
C00739,Canada,Healthcare,2022-07-24,Large
C00740,USA,Education,2022-01-24,Small
C00741,Canada,Healthcare,2023-05-08,Medium
C00742,USA,Education,2024-08-27,Medium
C00743,Canada,Healthcare,2023-11-13,Medium
C00744,UK,Tech,2023-02-10,Small
C00745,UK,Healthcare,2022-04-13,Small
C00746,UK,Retail,2022-03-01,Small
C00747,UK,Healthcare,2022-03-27,Medium
C00748,India,Education,2024-02-06,Small
C00749,UK,Finance,2023-11-08,Large
C00750,Germany,Healthcare,2023-01-07,Small
C00751,Germany,Healthcare,2023-11-10,Small
C00752,India,Healthcare,2023-08-19,Large
C00753,UK,Education,2024-08-27,Small
C00754,UK,Healthcare,2022-07-21,Small
C00755,UK,Education,2023-08-25,Small
C00756,Canada,Education,2022-03-30,Small
C00757,USA,Finance,2023-03-13,Medium
C00758,Canada,Retail,2022-04-30,Small
C00759,USA,Education,2022-06-05,Large
C00760,UK,Tech,2024-08-30,Large
C00761,UK,Healthcare,2023-02-03,Medium
C00762,Canada,Tech,2023-12-01,Small
C00763,Canada,Healthcare,2022-07-07,Large
C00764,USA,Finance,2024-02-13,Medium
C00765,Germany,Education,2022-02-21,Small
C00766,USA,Retail,2023-10-14,Medium
C00767,Canada,Education,2023-06-15,Small
C00768,Canada,Healthcare,2023-04-25,Medium
C00769,India,Retail,2023-08-10,Medium
C00770,Canada,Education,2022-08-18,Large
C00771,India,Retail,2023-04-26,Large
C00772,Germany,Healthcare,2022-05-10,Medium
C00773,USA,Finance,2022-02-24,Small
C00774,USA,Finance,2022-09-28,Small
C00775,India,Education,2024-08-17,Small
C00776,USA,Tech,2022-04-10,Small
C00777,Canada,Healthcare,2022-03-10,Small
C00778,UK,Education,2024-06-29,Large
C00779,India,Education,2022-10-26,Medium
C00780,USA,Finance,2024-08-27,Large
C00781,India,Retail,2023-06-13,Small
C00782,India,Healthcare,2022-12-20,Medium
C00783,UK,Retail,2023-09-20,Small
C00784,Canada,Healthcare,2022-06-01,Small
C00785,India,Tech,2022-11-26,Medium
C00786,USA,Finance,2022-04-26,Small
C00787,Germany,Tech,2023-06-26,Large
C00788,India,Education,2022-11-19,Large
C00789,India,Finance,2023-07-17,Large
C00790,UK,Education,2023-07-26,Small
C00791,Canada,Tech,2022-08-17,Large
C00792,Germany,Healthcare,2024-02-10,Small
C00793,USA,Education,2022-12-26,Small
C00794,Germany,Retail,2022-01-05,Large
C00795,USA,Healthcare,2022-01-28,Large
C00796,Canada,Healthcare,2024-02-05,Small
C00797,USA,Tech,2022-12-30,Small
C00798,UK,Tech,2023-04-07,Small
C00799,UK,Finance,2022-08-19,Small
C00800,UK,Finance,2023-01-30,Large
C00801,UK,Retail,2024-08-25,Small
C00802,Germany,Healthcare,2024-05-18,Small
C00803,Canada,Retail,2023-12-13,Small
C00804,USA,Retail,2024-04-23,Small
C00805,USA,Tech,2022-09-28,Small
C00806,UK,Retail,2024-04-30,Medium
C00807,UK,Retail,2022-10-31,Medium
C00808,India,Education,2023-01-18,Medium
C00809,Canada,Finance,2023-07-12,Large
C00810,Germany,Finance,2022-01-28,Small
C00811,USA,Healthcare,2023-06-03,Large
C00812,India,Finance,2024-01-14,Small
C00813,India,Healthcare,2022-07-18,Medium
C00814,USA,Education,2023-08-29,Small
C00815,Germany,Finance,2022-03-23,Large
C00816,India,Education,2022-03-29,Large
C00817,India,Finance,2023-01-25,Small
C00818,Canada,Finance,2023-11-29,Large
C00819,Germany,Education,2024-01-25,Medium
C00820,India,Retail,2023-08-03,Small
C00821,Germany,Retail,2024-04-02,Medium
C00822,USA,Retail,2023-03-27,Medium
C00823,UK,Retail,2023-03-09,Large
C00824,India,Finance,2023-01-09,Small
C00825,Canada,Tech,2023-03-11,Medium
C00826,USA,Education,2022-07-06,Medium
C00827,Germany,Tech,2024-01-21,Small
C00828,USA,Tech,2023-01-25,Large
C00829,India,Healthcare,2022-08-06,Medium
C00830,Germany,Retail,2022-04-18,Small
C00831,UK,Finance,2024-03-29,Small
C00832,USA,Retail,2023-07-04,Medium
C00833,India,Retail,2024-06-25,Medium
C00834,Canada,Tech,2024-08-05,Medium
C00835,Germany,Healthcare,2022-12-15,Large
C00836,USA,Retail,2024-02-27,Large
C00837,USA,Education,2023-06-06,Small
C00838,UK,Education,2022-01-26,Small
C00839,UK,Retail,2022-02-17,Medium
C00840,Canada,Tech,2024-05-08,Small
C00841,Canada,Tech,2023-01-05,Large
C00842,India,Finance,2022-01-14,Small
C00843,India,Healthcare,2023-09-04,Small
C00844,Canada,Tech,2022-07-06,Medium
C00845,Canada,Finance,2023-06-08,Medium
C00846,Germany,Education,2024-06-02,Large
C00847,UK,Education,2024-06-09,Small
C00848,India,Education,2022-10-06,Small
C00849,UK,Retail,2022-12-07,Small
C00850,UK,Healthcare,2022-11-24,Medium
C00851,Canada,Finance,2023-11-10,Large
C00852,Germany,Healthcare,2023-09-26,Small
C00853,USA,Retail,2024-06-23,Small
C00854,Germany,Finance,2024-09-10,Small
C00855,Germany,Finance,2023-08-30,Small
C00856,UK,Tech,2022-01-25,Large
C00857,Germany,Healthcare,2023-06-13,Large
C00858,India,Healthcare,2023-03-02,Large
C00859,UK,Tech,2022-01-29,Medium
C00860,India,Education,2024-08-13,Small
C00861,USA,Retail,2022-11-19,Small
C00862,UK,Healthcare,2024-05-02,Small
C00863,USA,Tech,2022-11-09,Small
C00864,UK,Finance,2023-08-07,Large
C00865,Canada,Tech,2022-09-27,Medium
C00866,Germany,Education,2024-02-01,Medium
C00867,Canada,Retail,2022-10-22,Small
C00868,USA,Education,2023-10-18,Large
C00869,Germany,Finance,2024-02-25,Medium
C00870,UK,Finance,2022-08-11,Medium
C00871,Germany,Finance,2022-03-16,Small
C00872,India,Finance,2022-04-12,Medium
C00873,Germany,Tech,2023-06-16,Small
C00874,India,Finance,2023-09-21,Large
C00875,Germany,Finance,2023-11-17,Small
C00876,India,Tech,2024-06-03,Medium
C00877,USA,Finance,2022-06-22,Small
C00878,Canada,Education,2022-01-04,Small
C00879,UK,Education,2024-05-01,Small
C00880,Germany,Healthcare,2023-04-24,Small
C00881,Canada,Education,2023-10-22,Small
C00882,UK,Retail,2023-01-30,Small
C00883,UK,Retail,2023-09-18,Medium
C00884,India,Retail,2024-04-12,Small
C00885,USA,Tech,2024-07-02,Medium
C00886,USA,Education,2022-06-16,Small
C00887,Canada,Retail,2022-10-27,Large
C00888,USA,Healthcare,2024-09-19,Small
C00889,Germany,Tech,2022-04-28,Medium
C00890,USA,Healthcare,2023-05-27,Medium
C00891,Canada,Education,2023-09-04,Large
C00892,USA,Finance,2024-02-25,Small
C00893,Germany,Healthcare,2022-06-24,Large
C00894,India,Finance,2022-06-08,Small
C00895,Canada,Tech,2023-01-19,Small
C00896,India,Healthcare,2022-08-15,Medium
C00897,India,Healthcare,2024-07-23,Large
C00898,India,Tech,2022-02-07,Large
C00899,UK,Tech,2023-04-08,Medium
C00900,UK,Retail,2023-03-07,Medium
C00901,India,Education,2023-12-11,Large
C00902,Canada,Healthcare,2023-10-10,Medium
C00903,Germany,Healthcare,2022-04-14,Small
C00904,Germany,Tech,2024-09-08,Large
C00905,USA,Tech,2022-07-12,Large
C00906,Canada,Education,2022-09-07,Medium
C00907,UK,Tech,2022-01-13,Small
C00908,India,Finance,2023-07-21,Large
C00909,USA,Finance,2024-05-05,Large
C00910,Germany,Finance,2023-08-20,Small
C00911,UK,Finance,2023-09-13,Medium
C00912,UK,Education,2023-07-09,Medium
C00913,India,Healthcare,2023-01-23,Medium
C00914,Germany,Finance,2022-03-12,Medium
C00915,Canada,Tech,2024-08-13,Small
C00916,UK,Finance,2024-02-19,Small
C00917,India,Education,2023-07-25,Large
C00918,Canada,Tech,2024-08-30,Large
C00919,Germany,Finance,2023-03-14,Small
C00920,UK,Healthcare,2022-02-13,Large
C00921,Canada,Tech,2022-09-29,Small
C00922,Canada,Tech,2024-06-20,Medium
C00923,Canada,Healthcare,2022-01-14,Small
C00924,UK,Tech,2023-01-06,Small
C00925,UK,Finance,2022-04-22,Large
C00926,USA,Tech,2023-01-14,Small
C00927,Germany,Finance,2022-11-10,Medium
C00928,India,Healthcare,2023-02-19,Medium
C00929,Canada,Retail,2024-01-10,Large
C00930,USA,Healthcare,2023-04-30,Large
C00931,India,Finance,2022-06-18,Small
C00932,USA,Education,2024-06-06,Large
C00933,UK,Healthcare,2024-03-13,Medium
C00934,Canada,Education,2022-09-03,Large
C00935,India,Education,2022-09-23,Large
C00936,India,Finance,2024-04-28,Medium
C00937,India,Finance,2022-08-31,Small
C00938,India,Retail,2023-11-01,Small
C00939,India,Tech,2022-10-27,Large
C00940,USA,Healthcare,2024-08-08,Medium
C00941,Canada,Finance,2022-11-23,Medium
C00942,UK,Healthcare,2023-06-14,Medium
C00943,UK,Education,2023-08-18,Small
C00944,UK,Tech,2024-04-26,Medium
C00945,UK,Retail,2024-01-13,Medium
C00946,USA,Healthcare,2022-12-08,Small
C00947,Germany,Tech,2024-02-04,Medium
C00948,Canada,Retail,2023-11-10,Small
C00949,India,Healthcare,2023-07-08,Large
C00950,Germany,Tech,2022-09-06,Large
C00951,UK,Finance,2024-01-30,Large
C00952,Germany,Healthcare,2024-08-07,Large
C00953,Canada,Tech,2023-01-15,Large
C00954,India,Retail,2024-03-08,Small
C00955,India,Tech,2023-06-16,Small
C00956,Canada,Finance,2024-06-12,Small
C00957,Canada,Healthcare,2024-05-13,Medium
C00958,UK,Healthcare,2023-01-16,Large
C00959,India,Healthcare,2022-02-11,Medium
C00960,Germany,Finance,2022-12-11,Medium
C00961,USA,Retail,2023-08-22,Medium
C00962,USA,Healthcare,2022-09-18,Large
C00963,Canada,Retail,2022-11-02,Medium
C00964,UK,Tech,2024-03-19,Large
C00965,USA,Retail,2024-05-11,Large
C00966,India,Retail,2022-08-28,Large
C00967,Canada,Healthcare,2023-11-10,Medium
C00968,Germany,Education,2022-11-09,Large
C00969,Canada,Education,2024-01-01,Large
C00970,Germany,Finance,2023-03-17,Small
C00971,Canada,Finance,2024-07-21,Medium
C00972,Canada,Education,2024-06-21,Small
C00973,Canada,Tech,2022-05-13,Small
C00974,Germany,Healthcare,2023-12-20,Medium
C00975,Germany,Healthcare,2022-02-20,Small
C00976,Canada,Tech,2023-09-10,Large
C00977,USA,Tech,2023-01-27,Small
C00978,UK,Education,2023-11-27,Small
C00979,UK,Finance,2023-12-14,Large
C00980,UK,Tech,2023-06-07,Small
C00981,Germany,Finance,2024-02-05,Large
C00982,Germany,Retail,2023-05-23,Medium
C00983,USA,Healthcare,2023-10-24,Small
C00984,UK,Education,2022-12-20,Medium
C00985,UK,Healthcare,2024-05-16,Small
C00986,Canada,Education,2024-08-30,Large
C00987,Germany,Retail,2023-01-30,Small
C00988,UK,Healthcare,2024-08-13,Medium
C00989,USA,Retail,2022-04-06,Large
C00990,USA,Education,2022-04-16,Large
C00991,UK,Tech,2023-10-17,Medium
C00992,Germany,Healthcare,2023-11-09,Medium
C00993,USA,Retail,2023-05-28,Small
C00994,Canada,Healthcare,2023-07-12,Small
C00995,USA,Healthcare,2022-08-30,Large
C00996,India,Healthcare,2024-05-05,Medium
C00997,India,Finance,2024-07-27,Medium
C00998,Germany,Retail,2023-05-03,Small
C00999,UK,Retail,2024-02-29,Small
C01000,Germany,Healthcare,2023-05-30,Large
C01001,Germany,Tech,2023-10-16,Medium
C01002,Germany,Healthcare,2024-06-16,Medium
C01003,Germany,Finance,2022-03-02,Medium
C01004,Canada,Education,2023-02-20,Medium
C01005,Canada,Finance,2022-10-21,Small
C01006,USA,Tech,2024-01-07,Small
C01007,India,Healthcare,2022-10-29,Small
C01008,Germany,Retail,2022-06-19,Large
C01009,USA,Healthcare,2023-10-08,Medium
C01010,India,Tech,2022-02-10,Small
C01011,UK,Retail,2022-08-19,Medium
C01012,Canada,Finance,2023-02-13,Small
C01013,India,Education,2024-01-08,Large
C01014,UK,Education,2023-10-13,Small
C01015,India,Healthcare,2023-09-14,Large
C01016,Canada,Finance,2024-09-23,Medium
C01017,Canada,Tech,2022-10-24,Small
C01018,USA,Education,2023-03-31,Small
C01019,Germany,Finance,2022-02-26,Small
C01020,India,Healthcare,2024-07-30,Medium
C01021,India,Retail,2023-09-27,Large
C01022,UK,Healthcare,2022-08-28,Large
C01023,Canada,Healthcare,2023-08-21,Small
C01024,India,Finance,2022-06-25,Medium
C01025,Canada,Education,2022-03-04,Large
C01026,India,Finance,2023-07-05,Large
C01027,USA,Retail,2022-05-18,Large
C01028,Germany,Finance,2024-09-07,Large
C01029,India,Tech,2023-03-30,Large
C01030,Canada,Healthcare,2024-01-23,Small
C01031,USA,Education,2023-03-25,Small
C01032,India,Retail,2022-08-14,Small
C01033,UK,Healthcare,2023-03-19,Large
C01034,Germany,Finance,2022-07-25,Large
C01035,India,Tech,2023-11-07,Large
C01036,USA,Finance,2022-01-27,Small
C01037,UK,Healthcare,2023-04-02,Large
C01038,USA,Retail,2023-11-26,Small
C01039,USA,Education,2023-12-11,Large
C01040,UK,Healthcare,2024-09-17,Small
C01041,USA,Retail,2024-04-28,Medium
C01042,UK,Healthcare,2024-08-06,Large
C01043,India,Tech,2022-04-17,Large
C01044,UK,Finance,2023-03-20,Small
C01045,UK,Education,2023-12-02,Large
C01046,Germany,Retail,2022-02-05,Small
C01047,UK,Education,2023-08-20,Small
C01048,UK,Education,2022-06-04,Medium
C01049,India,Education,2022-06-18,Medium
C01050,Germany,Retail,2024-03-06,Large
C01051,Canada,Retail,2022-09-29,Large
C01052,India,Education,2023-07-01,Small
C01053,India,Finance,2023-02-24,Small
C01054,Canada,Healthcare,2022-07-03,Small
C01055,UK,Education,2023-09-03,Small
C01056,USA,Tech,2022-08-25,Large
C01057,Germany,Education,2024-07-03,Medium
C01058,USA,Retail,2023-05-24,Large
C01059,Canada,Healthcare,2023-03-17,Large
C01060,India,Tech,2024-09-07,Large
C01061,India,Healthcare,2022-05-02,Medium
C01062,Germany,Healthcare,2023-02-21,Large
C01063,India,Tech,2023-06-19,Medium
C01064,India,Education,2023-01-10,Small
C01065,Germany,Education,2023-07-29,Large
C01066,Germany,Education,2022-11-22,Small
C01067,Canada,Finance,2023-04-25,Small
C01068,India,Education,2022-05-30,Small
C01069,India,Tech,2023-12-08,Large
C01070,Canada,Finance,2024-09-21,Small
C01071,UK,Education,2023-08-15,Large
C01072,UK,Finance,2023-05-05,Small
C01073,UK,Tech,2024-04-06,Large
C01074,Canada,Education,2022-06-02,Large
C01075,India,Retail,2022-01-17,Large
C01076,Canada,Tech,2023-07-05,Small
C01077,Canada,Healthcare,2024-04-24,Large
C01078,UK,Healthcare,2022-12-14,Small
C01079,USA,Tech,2023-04-04,Medium
C01080,India,Healthcare,2022-07-21,Small
C01081,UK,Tech,2023-02-27,Small
C01082,USA,Retail,2022-10-07,Large
C01083,USA,Tech,2023-02-26,Small
C01084,Germany,Education,2023-08-23,Medium
C01085,India,Education,2024-09-19,Large
C01086,USA,Finance,2023-04-10,Small
C01087,UK,Healthcare,2024-08-10,Small
C01088,Germany,Healthcare,2024-03-22,Large
C01089,India,Tech,2024-03-14,Large
C01090,Canada,Healthcare,2022-12-21,Small
C01091,UK,Education,2023-08-05,Small
C01092,USA,Retail,2023-01-13,Large
C01093,USA,Tech,2022-05-04,Large
C01094,UK,Healthcare,2022-03-21,Medium
C01095,USA,Education,2023-07-11,Medium
C01096,Germany,Finance,2024-09-14,Medium
C01097,India,Healthcare,2022-08-21,Large
C01098,Germany,Retail,2023-04-25,Large
C01099,USA,Retail,2022-06-03,Large
C01100,Canada,Healthcare,2024-06-25,Small
C01101,India,Healthcare,2023-11-23,Large
C01102,India,Education,2023-02-13,Small
C01103,UK,Healthcare,2022-01-31,Large
C01104,UK,Finance,2023-08-20,Large
C01105,Canada,Education,2023-07-11,Small
C01106,India,Tech,2023-05-18,Large
C01107,Canada,Finance,2023-01-06,Large
C01108,UK,Education,2022-11-19,Large
C01109,UK,Education,2022-11-28,Medium
C01110,India,Retail,2022-08-31,Large
C01111,Germany,Education,2023-07-06,Small
C01112,USA,Finance,2023-03-06,Small
C01113,UK,Healthcare,2022-07-01,Small
C01114,UK,Finance,2024-03-19,Large
C01115,Germany,Tech,2023-04-18,Small
C01116,Germany,Education,2023-01-11,Medium
C01117,Canada,Education,2022-03-22,Small
C01118,Canada,Education,2023-07-04,Large
C01119,USA,Education,2024-05-17,Medium
C01120,USA,Retail,2023-02-24,Small
C01121,India,Retail,2023-04-12,Medium
C01122,Canada,Healthcare,2023-03-04,Small
C01123,UK,Education,2022-02-26,Large
C01124,Canada,Tech,2022-11-18,Medium
C01125,UK,Healthcare,2024-09-03,Small
C01126,Germany,Education,2023-06-26,Small
C01127,Canada,Retail,2023-05-10,Medium
C01128,Germany,Tech,2022-09-23,Medium
C01129,USA,Healthcare,2022-08-15,Medium
C01130,USA,Tech,2024-04-08,Medium
C01131,India,Education,2024-08-16,Small
C01132,Canada,Finance,2024-03-14,Small
C01133,Germany,Tech,2022-02-23,Small
C01134,UK,Tech,2023-09-01,Large
C01135,USA,Retail,2024-08-18,Medium
C01136,USA,Education,2024-09-04,Small
C01137,UK,Tech,2022-01-04,Medium
C01138,Germany,Education,2023-03-15,Medium
C01139,Germany,Retail,2022-11-06,Small
C01140,Canada,Education,2024-05-28,Medium
C01141,Canada,Retail,2023-08-26,Medium
C01142,India,Retail,2022-03-30,Medium
C01143,USA,Healthcare,2022-11-16,Medium
C01144,Canada,Education,2023-01-10,Medium
C01145,Germany,Finance,2023-08-27,Small
C01146,UK,Healthcare,2023-05-16,Small
C01147,Germany,Retail,2023-10-24,Medium
C01148,USA,Finance,2022-08-22,Medium
C01149,Germany,Tech,2024-07-09,Medium
C01150,India,Tech,2022-12-03,Large
C01151,USA,Healthcare,2023-07-25,Medium
C01152,UK,Finance,2022-07-04,Large
C01153,India,Education,2023-03-14,Large
C01154,USA,Finance,2023-07-10,Large
C01155,UK,Healthcare,2022-06-29,Small
C01156,India,Education,2022-03-17,Large
C01157,India,Education,2023-10-18,Medium
C01158,USA,Tech,2023-09-05,Medium
C01159,Canada,Finance,2024-06-11,Small
C01160,India,Education,2022-09-29,Small
C01161,India,Healthcare,2024-09-03,Medium
C01162,UK,Tech,2022-02-24,Small
C01163,Germany,Education,2023-12-02,Small
C01164,USA,Finance,2024-05-12,Large
C01165,USA,Tech,2024-04-26,Large
C01166,Canada,Finance,2022-03-18,Small
C01167,Canada,Finance,2022-10-23,Medium
C01168,USA,Finance,2022-08-07,Large
C01169,Canada,Tech,2022-10-04,Medium
C01170,UK,Education,2023-08-01,Small
C01171,USA,Retail,2023-10-10,Medium
C01172,Canada,Education,2024-01-16,Medium
C01173,USA,Tech,2023-12-12,Medium
C01174,Germany,Retail,2022-09-23,Medium
